Category,Date,No,Item,Size,Location,Classification,Price,Quantity,OPEX,Notes
NON-APPAREL,01/02/2025,34,Yellow/Black Lanyard,,,,190,212,1,
NON-APPAREL,01/02/2025,35,Yellow Lanyard,,,,180,0,,
NON-APPAREL,01/02/2025,36,Black Lanyard,,,,180,2000,,
NON-APPAREL,01/02/2025,37,Paperweight,,,,330,31,,
NON-APPAREL,01/02/2025,38,Black Golf Umbrella,,,,650,62,,
NON-APPAREL,01/02/2025,39,Yellow Gold Umbrella,,,,650,52,,
NON-APPAREL,01/02/2025,40,Small Tiger (display Included),,,,750,55,,
NON-APPAREL,01/02/2025,41,Big Tiger (display Included),,,,850,39,,
NON-APPAREL,01/02/2025,42,College Keychain,,,,200,,,
NON-APPAREL,01/02/2025,43,White Tote Bag,,,,160,,10,
NON-APPAREL,01/02/2025,44,Arch,,,,320,35,1,
NON-APPAREL,01/02/2025,45,UST Long Sticker,,,,120,93,,
NON-APPAREL,01/02/2025,46,Black Eco Bag,,,,50,,,
NON-APPAREL,01/02/2025,47,New Clappers,,,,18,48,5,
NON-APPAREL,01/02/2025,48,Viva Sto.Tomas Tote Bag,,,,350,36,4,
NON-APPAREL,01/02/2025,49,UST Keychain,,,,160,172,,
NON-APPAREL,01/02/2025,50,Small Paper Bag,,,,80,81,,
NON-APPAREL,01/02/2025,51,College Long Sticker,,,,120,,,
NON-APPAREL,01/02/2025,52,Logo Sticker,,,,20,56,,
NON-APPAREL,01/02/2025,53,Small Sticker,,,,25,3600,,
NON-APPAREL,01/02/2025,,Medium Sticker,,,,30,4800,,
NON-APPAREL,01/02/2025,,Large Sticker,,,,35,2400,,
NON-APPAREL,01/02/2025,,Bundle Sticker,,,,40,200,,
NON-APPAREL,01/02/2025,54,White Oat Mug,,,,170,51,,
NON-APPAREL,01/02/2025,55,Yellow Oat Mug,,,,170,50,,
NON-APPAREL,01/02/2025,56,Notelets,,,,80,,3,
APPAREL,01/03/2025,1,Black Sporty Sweatshirt,XS,INSIDE,,1450,26,,
APPAREL,01/03/2025,1,Black Sporty Sweatshirt,XS,OUTSIDE,,1450,2,,
APPAREL,01/03/2025,1,Black Sporty Sweatshirt,Small,INSIDE,,1450,33,,
APPAREL,01/03/2025,1,Black Sporty Sweatshirt,Small,OUTSIDE,,1450,2,,
APPAREL,01/03/2025,1,Black Sporty Sweatshirt,Medium,INSIDE,,1450,31,,
APPAREL,01/03/2025,1,Black Sporty Sweatshirt,Medium,OUTSIDE,,1450,1,,
APPAREL,01/03/2025,1,Black Sporty Sweatshirt,Large,INSIDE,,1450,24,,
APPAREL,01/03/2025,1,Black Sporty Sweatshirt,Large,OUTSIDE,,1450,7,,
APPAREL,01/03/2025,1,Black Sporty Sweatshirt,XL,INSIDE,,1450,28,1,
APPAREL,01/03/2025,1,Black Sporty Sweatshirt,XL,OUTSIDE,,1450,6,1,
APPAREL,01/03/2025,1,Black Sporty Sweatshirt,2XL,INSIDE,,1450,28,,
APPAREL,01/03/2025,1,Black Sporty Sweatshirt,2XL,OUTSIDE,,1450,4,,
APPAREL,01/03/2025,2,Gray and Black Sporty Sweatshirt,XS,INSIDE,,1450,32,,
APPAREL,01/03/2025,2,Gray and Black Sporty Sweatshirt,XS,OUTSIDE,,1450,2,,
APPAREL,01/03/2025,2,Gray and Black Sporty Sweatshirt,Small,INSIDE,,1450,28,,
APPAREL,01/03/2025,2,Gray and Black Sporty Sweatshirt,Small,OUTSIDE,,1450,0,,
APPAREL,01/03/2025,2,Gray and Black Sporty Sweatshirt,Medium,INSIDE,,1450,27,,
APPAREL,01/03/2025,2,Gray and Black Sporty Sweatshirt,Medium,OUTSIDE,,1450,1,,
APPAREL,01/03/2025,2,Gray and Black Sporty Sweatshirt,Large,INSIDE,,1450,21,,
APPAREL,01/03/2025,2,Gray and Black Sporty Sweatshirt,Large,OUTSIDE,,1450,0,,
APPAREL,01/03/2025,2,Gray and Black Sporty Sweatshirt,XL,INSIDE,,1450,20,,
APPAREL,01/03/2025,2,Gray and Black Sporty Sweatshirt,XL,OUTSIDE,,1450,1,,
APPAREL,01/03/2025,2,Gray and Black Sporty Sweatshirt,2XL,INSIDE,,1450,15,,
APPAREL,01/03/2025,2,Gray and Black Sporty Sweatshirt,2XL,OUTSIDE,,1450,0,,
APPAREL,01/03/2025,3,Gray and White Sporty Sweatshirt,XS,INSIDE,,1450,27,,
APPAREL,01/03/2025,3,Gray and White Sporty Sweatshirt,XS,OUTSIDE,,1450,0,,
APPAREL,01/03/2025,3,Gray and White Sporty Sweatshirt,Small,INSIDE,,1450,24,,
APPAREL,01/03/2025,3,Gray and White Sporty Sweatshirt,Small,OUTSIDE,,1450,2,,
APPAREL,01/03/2025,3,Gray and White Sporty Sweatshirt,Medium,INSIDE,,1450,18,,
APPAREL,01/03/2025,3,Gray and White Sporty Sweatshirt,Medium,OUTSIDE,,1450,2,,
APPAREL,01/03/2025,3,Gray and White Sporty Sweatshirt,Large,INSIDE,,1450,17,,
APPAREL,01/03/2025,3,Gray and White Sporty Sweatshirt,Large,OUTSIDE,,1450,1,,
APPAREL,01/03/2025,3,Gray and White Sporty Sweatshirt,XL,INSIDE,,1450,14,,
APPAREL,01/03/2025,3,Gray and White Sporty Sweatshirt,XL,OUTSIDE,,1450,2,,
APPAREL,01/03/2025,3,Gray and White Sporty Sweatshirt,2XL,INSIDE,,1450,9,,
APPAREL,01/03/2025,3,Gray and White Sporty Sweatshirt,2XL,OUTSIDE,,1450,1,,
APPAREL,01/03/2025,4,Black Oat Hoodie,Small,INSIDE,,1450,0,,
APPAREL,01/03/2025,4,Black Oat Hoodie,Small,OUTSIDE,,1450,6,,
APPAREL,01/03/2025,4,Black Oat Hoodie,Medium,INSIDE,,1450,27,,
APPAREL,01/03/2025,4,Black Oat Hoodie,Medium,OUTSIDE,,1450,3,,
APPAREL,01/03/2025,4,Black Oat Hoodie,Large,INSIDE,,1450,28,,
APPAREL,01/03/2025,4,Black Oat Hoodie,Large,OUTSIDE,,1450,0,,
APPAREL,01/03/2025,4,Black Oat Hoodie,XL,INSIDE,,1450,20,,
APPAREL,01/03/2025,4,Black Oat Hoodie,XL,OUTSIDE,,1450,3,,
APPAREL,01/03/2025,4,Black Oat Hoodie,2XL,INSIDE,,1450,18,,
APPAREL,01/03/2025,4,Black Oat Hoodie,2XL,OUTSIDE,,1450,5,,
APPAREL,01/03/2025,5,Gray Oat Hoodie,Small,INSIDE,,1450,15,,
APPAREL,01/03/2025,5,Gray Oat Hoodie,Small,OUTSIDE,,1450,0,,
APPAREL,01/03/2025,5,Gray Oat Hoodie,Medium,INSIDE,,1450,10,,
APPAREL,01/03/2025,5,Gray Oat Hoodie,Medium,OUTSIDE,,1450,0,,
APPAREL,01/03/2025,5,Gray Oat Hoodie,Large,INSIDE,,1450,6,,
APPAREL,01/03/2025,5,Gray Oat Hoodie,Large,OUTSIDE,,1450,2,,
APPAREL,01/03/2025,5,Gray Oat Hoodie,XL,INSIDE,,1450,6,,
APPAREL,01/03/2025,5,Gray Oat Hoodie,XL,OUTSIDE,,1450,0,,
APPAREL,01/03/2025,5,Gray Oat Hoodie,2XL,INSIDE,,1450,11,,
APPAREL,01/03/2025,5,Gray Oat Hoodie,2XL,OUTSIDE,,1450,4,,
APPAREL,01/03/2025,6,JYL Hoodie (black/yellow green inside),Medium,INSIDE,,1900,0,,
APPAREL,01/03/2025,6,JYL Hoodie (black/yellow green inside),Medium,OUTSIDE,,1900,0,,
APPAREL,01/03/2025,6,JYL Hoodie (black/yellow green inside),Large,INSIDE,,1900,6,,
APPAREL,01/03/2025,6,JYL Hoodie (black/yellow green inside),Large,OUTSIDE,,1900,3,,
APPAREL,01/03/2025,6,JYL Hoodie (black/yellow green inside),XL,INSIDE,,1900,13,,
APPAREL,01/03/2025,6,JYL Hoodie (black/yellow green inside),XL,OUTSIDE,,1900,5,,
APPAREL,01/03/2025,7,JYL Jacket (black/yellow green inside),Medium,INSIDE,,1900,3,,
APPAREL,01/03/2025,7,JYL Jacket (black/yellow green inside),Medium,OUTSIDE,,1900,0,,
APPAREL,01/03/2025,7,JYL Jacket (black/yellow green inside),Large,INSIDE,,1900,0,,
APPAREL,01/03/2025,7,JYL Jacket (black/yellow green inside),Large,OUTSIDE,,1900,1,,
APPAREL,01/03/2025,7,JYL Jacket (black/yellow green inside),XL,INSIDE,,1900,0,,
APPAREL,01/03/2025,7,JYL Jacket (black/yellow green inside),XL,OUTSIDE,,1900,6,,
APPAREL,01/03/2025,8,JYL Hoodie (white/green/yellow,Medium,INSIDE,,1900,0,,
APPAREL,01/03/2025,8,JYL Hoodie (white/green/yellow,Medium,OUTSIDE,,1900,0,,
APPAREL,01/03/2025,8,JYL Hoodie (white/green/yellow,Large,INSIDE,,1900,1,,
APPAREL,01/03/2025,8,JYL Hoodie (white/green/yellow,Large,OUTSIDE,,1900,0,,
APPAREL,01/03/2025,8,JYL Hoodie (white/green/yellow,XL,INSIDE,,1900,10,,
APPAREL,01/03/2025,8,JYL Hoodie (white/green/yellow,XL,OUTSIDE,,1900,0,,
APPAREL,01/03/2025,8,JYL Hoodie (white/green/yellow,2XL,INSIDE,,1900,0,,
APPAREL,01/03/2025,8,JYL Hoodie (white/green/yellow,2XL,OUTSIDE,,1900,0,,
APPAREL,01/03/2025,9,JYL Light Yellow Hoodie,XL,INSIDE,,1900,4,,
APPAREL,01/03/2025,9,JYL Light Yellow Hoodie,XL,OUTSIDE,,1900,1,,
APPAREL,01/03/2025,10,Varsity Hoodie,Small,INSIDE,,2100,0,,
APPAREL,01/03/2025,10,Varsity Hoodie,Small,OUTSIDE,,2100,6,,
APPAREL,01/03/2025,10,Varsity Hoodie,Medium,INSIDE,,2100,0,,
APPAREL,01/03/2025,10,Varsity Hoodie,Medium,OUTSIDE,,2100,0,,
APPAREL,01/03/2025,10,Varsity Hoodie,XL,INSIDE,,2100,0,,
APPAREL,01/03/2025,10,Varsity Hoodie,XL,OUTSIDE,,2100,2,,
APPAREL,01/03/2025,10,Varsity Hoodie,2XL,INSIDE,,2100,0,,
APPAREL,01/03/2025,10,Varsity Hoodie,2XL,OUTSIDE,,2100,2,,
APPAREL,01/03/2025,11,White Hoodie w/ gold tiger head,XS,INSIDE,,1200,8,,
APPAREL,01/03/2025,11,White Hoodie w/ gold tiger head,XS,OUTSIDE,,1200,1,,
APPAREL,01/03/2025,11,White Hoodie w/ gold tiger head,Small,INSIDE,,1200,3,,
APPAREL,01/03/2025,11,White Hoodie w/ gold tiger head,Small,OUTSIDE,,1200,0,,
APPAREL,01/03/2025,11,White Hoodie w/ gold tiger head,2XL,INSIDE,,1200,0,,
APPAREL,01/03/2025,11,White Hoodie w/ gold tiger head,2XL,OUTSIDE,,1200,0,,
APPAREL,01/03/2025,12,White Hoodie w/ black tiger head,XS,INSIDE,,1200,3,,
APPAREL,01/03/2025,12,White Hoodie w/ black tiger head,XS,OUTSIDE,,1200,0,,
APPAREL,01/03/2025,12,White Hoodie w/ black tiger head,Small,INSIDE,,1200,8,,
APPAREL,01/03/2025,12,White Hoodie w/ black tiger head,Small,OUTSIDE,,1200,0,,
APPAREL,01/03/2025,12,White Hoodie w/ black tiger head,Medium,INSIDE,,1200,2,,
APPAREL,01/03/2025,12,White Hoodie w/ black tiger head,Medium,OUTSIDE,,1200,1,,
APPAREL,01/03/2025,12,White Hoodie w/ black tiger head,Large,INSIDE,,1200,3,,
APPAREL,01/03/2025,12,White Hoodie w/ black tiger head,Large,OUTSIDE,,1200,0,,
APPAREL,01/03/2025,12,White Hoodie w/ black tiger head,2XL,INSIDE,,1200,0,,
APPAREL,01/03/2025,12,White Hoodie w/ black tiger head,2XL,OUTSIDE,,1200,0,,
APPAREL,01/03/2025,13,White Hoodie w/ Gold TIgers  Lettering,Medium,INSIDE,,1200,3,,
APPAREL,01/03/2025,13,White Hoodie w/ Gold TIgers  Lettering,Medium,OUTSIDE,,1200,1,,
APPAREL,01/03/2025,13,White Hoodie w/ Gold TIgers  Lettering,2XL,INSIDE,,1200,0,,
APPAREL,01/03/2025,13,White Hoodie w/ Gold TIgers  Lettering,2XL,OUTSIDE,,1200,0,,
APPAREL,01/03/2025,14,Yellow Hoodie w/ Tigers Lettering,Medium,INSIDE,,1200,0,,
APPAREL,01/03/2025,14,Yellow Hoodie w/ Tigers Lettering,Medium,OUTSIDE,,1200,1,,
APPAREL,01/03/2025,15,Black Happy Tiger,XS,INSIDE,,450,13,,
APPAREL,01/03/2025,15,Black Happy Tiger,XS,OUTSIDE,,450,6,,
APPAREL,01/03/2025,15,Black Happy Tiger,Small,INSIDE,,450,24,,
APPAREL,01/03/2025,15,Black Happy Tiger,Small,OUTSIDE,,450,5,,
APPAREL,01/03/2025,15,Black Happy Tiger,Medium,INSIDE,,450,22,,
APPAREL,01/03/2025,15,Black Happy Tiger,Medium,OUTSIDE,,450,5,,
APPAREL,01/03/2025,15,Black Happy Tiger,Large,INSIDE,,450,42,1,
APPAREL,01/03/2025,15,Black Happy Tiger,Large,OUTSIDE,,450,9,1,
APPAREL,01/03/2025,15,Black Happy Tiger,XL,INSIDE,,450,40,,
APPAREL,01/03/2025,15,Black Happy Tiger,XL,OUTSIDE,,450,10,,
APPAREL,01/03/2025,15,Black Happy Tiger,2XL,INSIDE,,450,35,,
APPAREL,01/03/2025,15,Black Happy Tiger,2XL,OUTSIDE,,450,5,,
APPAREL,01/03/2025,15,Black Happy Tiger,3XL,INSIDE,,450,35,,
APPAREL,01/03/2025,15,Black Happy Tiger,3XL,OUTSIDE,,450,6,,
APPAREL,01/03/2025,16,Yellow Happy Tiger,XS,INSIDE,,450,3,,
APPAREL,01/03/2025,16,Yellow Happy Tiger,XS,OUTSIDE,,450,9,,
APPAREL,01/03/2025,16,Yellow Happy Tiger,Small,INSIDE,,450,17,,
APPAREL,01/03/2025,16,Yellow Happy Tiger,Small,OUTSIDE,,450,16,,
APPAREL,01/03/2025,16,Yellow Happy Tiger,Medium,INSIDE,,450,22,,
APPAREL,01/03/2025,16,Yellow Happy Tiger,Medium,OUTSIDE,,450,13,,
APPAREL,01/03/2025,16,Yellow Happy Tiger,Large,INSIDE,,450,26,,
APPAREL,01/03/2025,16,Yellow Happy Tiger,Large,OUTSIDE,,450,13,,
APPAREL,01/03/2025,16,Yellow Happy Tiger,XL,INSIDE,,450,52,,
APPAREL,01/03/2025,16,Yellow Happy Tiger,XL,OUTSIDE,,450,9,,
APPAREL,01/03/2025,16,Yellow Happy Tiger,2XL,INSIDE,,450,32,,
APPAREL,01/03/2025,16,Yellow Happy Tiger,2XL,OUTSIDE,,450,15,,
APPAREL,01/03/2025,17,Black Oat Shirt,XS,INSIDE,,375,27,,
APPAREL,01/03/2025,17,Black Oat Shirt,XS,OUTSIDE,,375,5,,
APPAREL,01/03/2025,17,Black Oat Shirt,Small,INSIDE,,375,21,,
APPAREL,01/03/2025,17,Black Oat Shirt,Small,OUTSIDE,,375,7,,
APPAREL,01/03/2025,17,Black Oat Shirt,Medium,INSIDE,,375,26,,
APPAREL,01/03/2025,17,Black Oat Shirt,Medium,OUTSIDE,,375,12,,
APPAREL,01/03/2025,17,Black Oat Shirt,Large,INSIDE,,375,29,,
APPAREL,01/03/2025,17,Black Oat Shirt,Large,OUTSIDE,,375,4,,
APPAREL,01/03/2025,17,Black Oat Shirt,XL,INSIDE,,375,30,,
APPAREL,01/03/2025,17,Black Oat Shirt,XL,OUTSIDE,,375,7,,
APPAREL,01/03/2025,17,Black Oat Shirt,2XL,INSIDE,,375,51,,
APPAREL,01/03/2025,17,Black Oat Shirt,2XL,OUTSIDE,,375,5,,
APPAREL,01/03/2025,17,Black Oat Shirt,3XL,INSIDE,,375,16,,
APPAREL,01/03/2025,17,Black Oat Shirt,3XL,OUTSIDE,,375,5,,
APPAREL,01/03/2025,18,Yellow Oat Shirt,XS,INSIDE,,375,6,,
APPAREL,01/03/2025,18,Yellow Oat Shirt,XS,OUTSIDE,,375,7,,
APPAREL,01/03/2025,18,Yellow Oat Shirt,Small,INSIDE,,375,10,,
APPAREL,01/03/2025,18,Yellow Oat Shirt,Small,OUTSIDE,,375,4,,
APPAREL,01/03/2025,18,Yellow Oat Shirt,Medium,INSIDE,,375,23,1,
APPAREL,01/03/2025,18,Yellow Oat Shirt,Medium,OUTSIDE,,375,13,1,
APPAREL,01/03/2025,18,Yellow Oat Shirt,Large,INSIDE,,375,28,,
APPAREL,01/03/2025,18,Yellow Oat Shirt,Large,OUTSIDE,,375,10,,
APPAREL,01/03/2025,18,Yellow Oat Shirt,XL,INSIDE,,375,30,,
APPAREL,01/03/2025,18,Yellow Oat Shirt,XL,OUTSIDE,,375,5,,
APPAREL,01/03/2025,18,Yellow Oat Shirt,2XL,INSIDE,,375,59,,
APPAREL,01/03/2025,18,Yellow Oat Shirt,2XL,OUTSIDE,,375,6,,
APPAREL,01/03/2025,19,Black Sporty Shirt,XS,INSIDE,,450,15,,
APPAREL,01/03/2025,19,Black Sporty Shirt,XS,OUTSIDE,,450,6,,
APPAREL,01/03/2025,19,Black Sporty Shirt,Small,INSIDE,,450,34,,
APPAREL,01/03/2025,19,Black Sporty Shirt,Small,OUTSIDE,,450,3,,
APPAREL,01/03/2025,19,Black Sporty Shirt,Medium,INSIDE,,450,44,,
APPAREL,01/03/2025,19,Black Sporty Shirt,Medium,OUTSIDE,,450,5,,
APPAREL,01/03/2025,19,Black Sporty Shirt,Large,INSIDE,,450,30,,
APPAREL,01/03/2025,19,Black Sporty Shirt,Large,OUTSIDE,,450,8,,
APPAREL,01/03/2025,19,Black Sporty Shirt,XL,INSIDE,,450,29,,
APPAREL,01/03/2025,19,Black Sporty Shirt,XL,OUTSIDE,,450,6,,
APPAREL,01/03/2025,19,Black Sporty Shirt,2XL,INSIDE,,450,25,,
APPAREL,01/03/2025,19,Black Sporty Shirt,2XL,OUTSIDE,,450,4,,
APPAREL,01/03/2025,19,Black Sporty Shirt,3XL,INSIDE,,450,37,,
APPAREL,01/03/2025,19,Black Sporty Shirt,3XL,OUTSIDE,,450,6,,
APPAREL,01/03/2025,19,Black Sporty Shirt,4XL,INSIDE,,450,12,,
APPAREL,01/03/2025,19,Black Sporty Shirt,4XL,OUTSIDE,,450,3,,
APPAREL,01/03/2025,19,Black Sporty Shirt,5XL,INSIDE,,450,9,,
APPAREL,01/03/2025,19,Black Sporty Shirt,5XL,OUTSIDE,,450,3,,
APPAREL,01/03/2025,20,Yellow Sporty Shirt,XS,INSIDE,,450,40,,
APPAREL,01/03/2025,20,Yellow Sporty Shirt,XS,OUTSIDE,,450,10,,
APPAREL,01/03/2025,20,Yellow Sporty Shirt,Small,INSIDE,,450,45,,
APPAREL,01/03/2025,20,Yellow Sporty Shirt,Small,OUTSIDE,,450,5,,
APPAREL,01/03/2025,20,Yellow Sporty Shirt,Medium,INSIDE,,450,35,,
APPAREL,01/03/2025,20,Yellow Sporty Shirt,Medium,OUTSIDE,,450,9,,
APPAREL,01/03/2025,20,Yellow Sporty Shirt,Large,INSIDE,,450,58,,
APPAREL,01/03/2025,20,Yellow Sporty Shirt,Large,OUTSIDE,,450,6,,
APPAREL,01/03/2025,20,Yellow Sporty Shirt,XL,INSIDE,,450,34,,
APPAREL,01/03/2025,20,Yellow Sporty Shirt,XL,OUTSIDE,,450,6,,
APPAREL,01/03/2025,20,Yellow Sporty Shirt,2XL,INSIDE,,450,32,,
APPAREL,01/03/2025,20,Yellow Sporty Shirt,2XL,OUTSIDE,,450,10,,
APPAREL,01/03/2025,21,Yelow Tiger Pattern,XS,INSIDE,,450,2,,
APPAREL,01/03/2025,21,Yelow Tiger Pattern,XS,OUTSIDE,,450,11,,
APPAREL,01/03/2025,21,Yelow Tiger Pattern,Small,INSIDE,,450,10,,
APPAREL,01/03/2025,21,Yelow Tiger Pattern,Small,OUTSIDE,,450,9,,
APPAREL,01/03/2025,21,Yelow Tiger Pattern,Medium,INSIDE,,450,24,,
APPAREL,01/03/2025,21,Yelow Tiger Pattern,Medium,OUTSIDE,,450,9,,
APPAREL,01/03/2025,21,Yelow Tiger Pattern,Large,INSIDE,,450,34,,
APPAREL,01/03/2025,21,Yelow Tiger Pattern,Large,OUTSIDE,,450,11,,
APPAREL,01/03/2025,21,Yelow Tiger Pattern,XL,INSIDE,,450,22,,
APPAREL,01/03/2025,21,Yelow Tiger Pattern,XL,OUTSIDE,,450,14,,
APPAREL,01/03/2025,21,Yelow Tiger Pattern,2XL,INSIDE,,450,24,,
APPAREL,01/03/2025,21,Yelow Tiger Pattern,2XL,OUTSIDE,,450,6,,
APPAREL,01/03/2025,21,Yelow Tiger Pattern,3XL,INSIDE,,450,0,,
APPAREL,01/03/2025,21,Yelow Tiger Pattern,3XL,OUTSIDE,,450,9,,
APPAREL,01/03/2025,21,Yelow Tiger Pattern,4XL,INSIDE,,450,0,,
APPAREL,01/03/2025,21,Yelow Tiger Pattern,4XL,OUTSIDE,,450,7,,
APPAREL,01/03/2025,,Black Tiger Pattern,XS,INSIDE,,450,15,,
APPAREL,01/03/2025,,Black Tiger Pattern,XS,OUTSIDE,,450,6,,
APPAREL,01/03/2025,,Black Tiger Pattern,Small,INSIDE,,450,27,,
APPAREL,01/03/2025,,Black Tiger Pattern,Small,OUTSIDE,,450,6,,
APPAREL,01/03/2025,,Black Tiger Pattern,Medium,INSIDE,,450,25,,
APPAREL,01/03/2025,,Black Tiger Pattern,Medium,OUTSIDE,,450,6,,
APPAREL,01/03/2025,,Black Tiger Pattern,Large,INSIDE,,450,1,,
APPAREL,01/03/2025,,Black Tiger Pattern,Large,OUTSIDE,,450,6,,
APPAREL,01/03/2025,,Black Tiger Pattern,XL,INSIDE,,450,8,,
APPAREL,01/03/2025,,Black Tiger Pattern,XL,OUTSIDE,,450,5,,
APPAREL,01/03/2025,,Black Tiger Pattern,2XL,INSIDE,,450,10,,
APPAREL,01/03/2025,,Black Tiger Pattern,2XL,OUTSIDE,,450,9,,
APPAREL,01/03/2025,,Black Tiger Pattern,3XL,INSIDE,,450,0,,
APPAREL,01/03/2025,,Black Tiger Pattern,3XL,OUTSIDE,,450,8,,
APPAREL,01/03/2025,,Black Tiger Pattern,4XL,INSIDE,,450,0,,
APPAREL,01/03/2025,,Black Tiger Pattern,4XL,OUTSIDE,,450,10,,
APPAREL,01/03/2025,22,White Blaze Polo Shirt,Small,INSIDE,,800,0,,
APPAREL,01/03/2025,22,White Blaze Polo Shirt,Small,OUTSIDE,,800,0,,
APPAREL,01/03/2025,22,White Blaze Polo Shirt,Medium,INSIDE,,800,0,,
APPAREL,01/03/2025,22,White Blaze Polo Shirt,Medium,OUTSIDE,,800,1,,
APPAREL,01/03/2025,22,White Blaze Polo Shirt,XL,INSIDE,,800,0,,
APPAREL,01/03/2025,22,White Blaze Polo Shirt,XL,OUTSIDE,,800,8,,
APPAREL,01/03/2025,22,White Blaze Polo Shirt,2XL,INSIDE,,800,0,,
APPAREL,01/03/2025,22,White Blaze Polo Shirt,2XL,OUTSIDE,,800,6,,
APPAREL,01/03/2025,22,White Blaze Polo Shirt,3XL,INSIDE,,800,0,,
APPAREL,01/03/2025,22,White Blaze Polo Shirt,3XL,OUTSIDE,,800,6,,
APPAREL,01/03/2025,,Black Blaze Polo Shirt,Small,INSIDE,,,15,1,
APPAREL,01/03/2025,,Black Blaze Polo Shirt,Small,OUTSIDE,,,5,1,
APPAREL,01/03/2025,,Black Blaze Polo Shirt,Medium,INSIDE,,,25,,
APPAREL,01/03/2025,,Black Blaze Polo Shirt,Medium,OUTSIDE,,,5,,
APPAREL,01/03/2025,,Black Blaze Polo Shirt,Large,INSIDE,,,30,,
APPAREL,01/03/2025,,Black Blaze Polo Shirt,Large,OUTSIDE,,,5,,
APPAREL,01/03/2025,,Black Blaze Polo Shirt,XL,INSIDE,,,15,,
APPAREL,01/03/2025,,Black Blaze Polo Shirt,XL,OUTSIDE,,,5,,
APPAREL,01/03/2025,,Black Blaze Polo Shirt,2XL,INSIDE,,,12,,
APPAREL,01/03/2025,,Black Blaze Polo Shirt,2XL,OUTSIDE,,,3,,
APPAREL,01/03/2025,,Black Blaze Polo Shirt,3XL,INSIDE,,,7,,
APPAREL,01/03/2025,,Black Blaze Polo Shirt,3XL,OUTSIDE,,,3,,
APPAREL,01/03/2025,,Black Blaze Polo Shirt,4XL,INSIDE,,,4,,
APPAREL,01/03/2025,,Black Blaze Polo Shirt,4XL,OUTSIDE,,,3,,
APPAREL,01/03/2025,23,Yellow Script Shirt,XS,INSIDE,,450,0,,
APPAREL,01/03/2025,23,Yellow Script Shirt,XS,OUTSIDE,,450,21,,
APPAREL,01/03/2025,23,Yellow Script Shirt,Small,INSIDE,,450,4,,
APPAREL,01/03/2025,23,Yellow Script Shirt,Small,OUTSIDE,,450,20,,
APPAREL,01/03/2025,23,Yellow Script Shirt,Medium,INSIDE,,450,20,,
APPAREL,01/03/2025,23,Yellow Script Shirt,Medium,OUTSIDE,,450,8,,
APPAREL,01/03/2025,23,Yellow Script Shirt,Large,INSIDE,,450,11,,
APPAREL,01/03/2025,23,Yellow Script Shirt,Large,OUTSIDE,,450,10,,
APPAREL,01/03/2025,23,Yellow Script Shirt,XL,INSIDE,,450,14,,
APPAREL,01/03/2025,23,Yellow Script Shirt,XL,OUTSIDE,,450,8,,
APPAREL,01/03/2025,23,Yellow Script Shirt,2XL,INSIDE,,450,19,,
APPAREL,01/03/2025,23,Yellow Script Shirt,2XL,OUTSIDE,,450,9,,
APPAREL,01/03/2025,23,Yellow Script Shirt,5XL,INSIDE,,450,0,,
APPAREL,01/03/2025,23,Yellow Script Shirt,5XL,OUTSIDE,,450,1,,
APPAREL,01/03/2025,24,White Baseball Shirt,Small,INSIDE,,800,1,,
APPAREL,01/03/2025,24,White Baseball Shirt,Small,OUTSIDE,,800,0,,
APPAREL,01/03/2025,24,White Baseball Shirt,Medium,INSIDE,,800,4,,
APPAREL,01/03/2025,24,White Baseball Shirt,Medium,OUTSIDE,,800,0,,
APPAREL,01/03/2025,24,White Baseball Shirt,Large,INSIDE,,800,8,,
APPAREL,01/03/2025,24,White Baseball Shirt,Large,OUTSIDE,,800,0,,
APPAREL,01/03/2025,24,White Baseball Shirt,XL,INSIDE,,800,40,,
APPAREL,01/03/2025,24,White Baseball Shirt,XL,OUTSIDE,,800,0,,
APPAREL,01/03/2025,24,White Baseball Shirt,2XL,INSIDE,,800,13,,
APPAREL,01/03/2025,24,White Baseball Shirt,2XL,OUTSIDE,,800,0,,
APPAREL,01/03/2025,25,Gold Baseball Shirt,Small,INSIDE,,800,0,,
APPAREL,01/03/2025,25,Gold Baseball Shirt,Small,OUTSIDE,,800,0,,
APPAREL,01/03/2025,25,Gold Baseball Shirt,Medium,INSIDE,,800,1,,
APPAREL,01/03/2025,25,Gold Baseball Shirt,Medium,OUTSIDE,,800,0,,
APPAREL,01/03/2025,25,Gold Baseball Shirt,Large,INSIDE,,800,9,,
APPAREL,01/03/2025,25,Gold Baseball Shirt,Large,OUTSIDE,,800,0,,
APPAREL,01/03/2025,25,Gold Baseball Shirt,XL,INSIDE,,800,18,,
APPAREL,01/03/2025,25,Gold Baseball Shirt,XL,OUTSIDE,,800,0,,
APPAREL,01/03/2025,25,Gold Baseball Shirt,2XL,INSIDE,,800,13,,
APPAREL,01/03/2025,25,Gold Baseball Shirt,2XL,OUTSIDE,,800,0,,
APPAREL,01/03/2025,26,College of Science Shirt (blue/yellow),Small,INSIDE,,375,10,,
APPAREL,01/03/2025,26,College of Science Shirt (blue/yellow),Small,OUTSIDE,,375,0,,
APPAREL,01/03/2025,26,College of Science Shirt (blue/yellow),Medium,INSIDE,,375,12,,
APPAREL,01/03/2025,26,College of Science Shirt (blue/yellow),Medium,OUTSIDE,,375,0,,
