item_name,fsn_class,ordering_cost_scenario,safety_stock,reorder_point,eoq
Hoodies Breaker,S,high_goods_value,8.588484209694498,20.621360922023264,8186.6064834145845
Hoodies Breaker,S,low_admin_cost,8.588484209694498,20.621360922023264,647.208069877289
ID Case,F,high_goods_value,18.269159215083533,34.69107702330271,9563.8139433417
ID Case,F,low_admin_cost,18.269159215083533,34.69107702330271,756.0858794759079
ID Case @20,S,high_goods_value,0.7861020273703062,1.6737732602470186,2223.5415765973758
ID Case @20,S,low_admin_cost,0.7861020273703062,1.6737732602470186,175.78639635323646
ID Case v2 @40,F,high_goods_value,21.686698645284128,51.670260289119746,12922.924038865418
ID Case v2 @40,F,low_admin_cost,21.686698645284128,51.670260289119746,1021.646849803926
IPEA Shirt,S,high_goods_value,1.0921434008613147,1.1304995652448764,524.0937756874105
IPEA Shirt,S,low_admin_cost,1.0921434008613147,1.1304995652448764,41.43325096723989
Insignia Pen,S,high_goods_value,2.8098114830701784,8.086523811837303,5421.26817003444
Insignia Pen,S,low_admin_cost,2.8098114830701784,8.086523811837303,428.58888059704555
JUC Corp Jacket,S,high_goods_value,0.8489167565472227,1.999601688054072,2029.8064650883064
JUC Corp Jacket,S,low_admin_cost,0.8489167565472227,1.999601688054072,160.47029097535244
Jacket,S,high_goods_value,8.351746390700328,22.083253240015395,7011.896829165211
Jacket,S,low_admin_cost,8.351746390700328,22.083253240015395,554.339117456866
Jersey Short,S,high_goods_value,1.9622438403171207,4.762243840317121,4477.859182370841
Jersey Short,S,low_admin_cost,1.9622438403171207,4.762243840317121,354.0058514447789
"Keep Growling OS (B,V)",S,high_goods_value,3.5676039758355818,8.647056030630102,5318.970899391294
"Keep Growling OS (B,V)",S,low_admin_cost,3.5676039758355818,8.647056030630102,420.50157125577
Kraft Notebook @130,F,high_goods_value,43.296679828602386,74.31585791079416,13144.205024050929
Kraft Notebook @130,F,low_admin_cost,43.296679828602386,74.31585791079416,1039.1406477057308
Lanyard @180,F,high_goods_value,174.15226736664803,425.36322627075765,37405.75906766993
Lanyard @180,F,low_admin_cost,174.15226736664803,425.36322627075765,2957.1849065333354
Logo Keychain @200,S,high_goods_value,14.328555149706247,24.191568848336384,7411.805255324585
Logo Keychain @200,S,low_admin_cost,14.328555149706247,24.191568848336384,585.9546545107881
Logo Sticker @25,F,high_goods_value,13.73451337252211,24.33725309854951,7684.723249966223
Logo Sticker @25,F,low_admin_cost,13.73451337252211,24.33725309854951,607.5307164486183
Logo Sticker @30,S,high_goods_value,3.2276277248502367,7.961874300192702,5135.049311211278
Logo Sticker @30,S,low_admin_cost,3.2276277248502367,7.961874300192702,405.96129301766126
Long Sticker @120,S,high_goods_value,5.6397184296748435,16.341088292688543,7720.383410168176
Long Sticker @120,S,low_admin_cost,5.6397184296748435,16.341088292688543,610.3498996477349
MJ Charger,S,high_goods_value,0.34937867883124724,0.7438992267764527,1482.361051064917
MJ Charger,S,low_admin_cost,0.34937867883124724,0.7438992267764527,117.19093090215763
MJ Sticker Bundle,S,high_goods_value,0.08734466970781181,0.18597480669411318,741.1805255324585
MJ Sticker Bundle,S,low_admin_cost,0.08734466970781181,0.18597480669411318,58.595465451078816
MJ Sticker Large,F,high_goods_value,22.24427956468697,47.14838915372806,11777.542794900568
MJ Sticker Large,F,low_admin_cost,22.24427956468697,47.14838915372806,931.096511799778
