sku,method,fold,origin,n_train,horizon,actual_30d,pred_30d,abs_error,naive_scale
382,logistic_hurdle,6,641,641,30,0.0,0.0,0.0,0.0
382,logistic_hurdle,7,671,671,30,0.0,0.0,0.0,0.0
382,logistic_hurdle,8,701,701,30,1.0,0.0,1.0,0.0
382,logistic_hurdle,9,731,731,30,23.0,7.866762870184882,15.133237129815118,0.043478260869565216
382,logistic_hurdle,10,761,761,30,21.0,21.959721243364115,0.9597212433641147,0.9583333333333334
382,logistic_hurdle,11,791,791,30,3.0,23.32624035870256,20.32624035870256,1.0
383,logistic_hurdle,0,461,461,30,0.0,0.0,0.0,0.0
383,logistic_hurdle,1,491,491,30,0.0,0.0,0.0,0.0
383,logistic_hurdle,2,521,521,30,0.0,0.0,0.0,0.0
383,logistic_hurdle,3,551,551,30,0.0,0.0,0.0,0.0
383,logistic_hurdle,4,581,581,30,0.0,0.0,0.0,0.0
383,logistic_hurdle,5,611,611,30,0.0,0.0,0.0,0.0
383,logistic_hurdle,6,641,641,30,0.0,0.0,0.0,0.0
383,logistic_hurdle,7,671,671,30,1.0,0.0,1.0,0.0
383,logistic_hurdle,8,701,701,30,0.0,7.9010000017465,7.9010000017465,0.045454545454545456
383,logistic_hurdle,9,731,731,30,9.0,1.0654032122890524,7.934596787710948,0.08695652173913043
383,logistic_hurdle,10,761,761,30,8.0,8.122467978159154,0.122467978159154,0.4583333333333333
383,logistic_hurdle,11,791,791,30,0.0,9.718648600486173,9.718648600486173,0.48
384,logistic_hurdle,0,461,461,30,0.0,0.0,0.0,0.0
384,logistic_hurdle,1,491,491,30,0.0,0.0,0.0,0.0
384,logistic_hurdle,2,521,521,30,0.0,0.0,0.0,0.0
384,logistic_hurdle,3,551,551,30,0.0,0.0,0.0,0.0
384,logistic_hurdle,4,581,581,30,0.0,0.0,0.0,0.0
384,logistic_hurdle,5,611,611,30,0.0,0.0,0.0,0.0
384,logistic_hurdle,6,641,641,30,0.0,0.0,0.0,0.0
384,logistic_hurdle,7,671,671,30,0.0,0.0,0.0,0.0
384,logistic_hurdle,8,701,701,30,2.0,0.0,2.0,0.0
384,logistic_hurdle,9,731,731,30,3.0,15.733525740369764,12.733525740369764,0.08695652173913043
384,logistic_hurdle,10,761,761,30,1.0,7.122326285493472,6.122326285493472,0.125
384,logistic_hurdle,11,791,791,30,1.0,2.7488158203916226,1.7488158203916226,0.2
385,logistic_hurdle,0,461,461,30,0.0,0.0,0.0,0.0
385,logistic_hurdle,1,491,491,30,0.0,0.0,0.0,0.0
385,logistic_hurdle,2,521,521,30,0.0,0.0,0.0,0.0
385,logistic_hurdle,3,551,551,30,0.0,0.0,0.0,0.0
385,logistic_hurdle,4,581,581,30,0.0,0.0,0.0,0.0
385,logistic_hurdle,5,611,611,30,0.0,0.0,0.0,0.0
385,logistic_hurdle,6,641,641,30,0.0,0.0,0.0,0.0
385,logistic_hurdle,7,671,671,30,0.0,0.0,0.0,0.0
385,logistic_hurdle,8,701,701,30,12.0,0.0,12.0,0.0
385,logistic_hurdle,9,731,731,30,20.0,18.061341570998497,1.938658429001503,0.5217391304347826
385,logistic_hurdle,10,761,761,30,11.0,21.510509859937596,10.510509859937596,0.8333333333333334
385,logistic_hurdle,11,791,791,30,0.0,18.292333265706194,18.292333265706194,1.16
386,logistic_hurdle,0,461,461,30,0.0,4.19926378219742,4.19926378219742,2.5
386,logistic_hurdle,1,491,491,30,0.0,1.2355022811108554,1.2355022811108554,2.4
386,logistic_hurdle,2,521,521,30,0.0,0.4129442445459643,0.4129442445459643,2.25
386,logistic_hurdle,3,551,551,30,0.0,0.0,0.0,2.1176470588235294
386,logistic_hurdle,4,581,581,30,0.0,0.0,0.0,2.0
386,logistic_hurdle,5,611,611,30,0.0,0.0,0.0,1.894736842105263
386,logistic_hurdle,6,641,641,30,6.0,0.0,6.0,1.8
386,logistic_hurdle,7,671,671,30,1.0,7.953268467099685,6.953268467099685,2.0
386,logistic_hurdle,8,701,701,30,0.0,3.2696395939721814,3.2696395939721814,2.1363636363636362
386,logistic_hurdle,9,731,731,30,2.0,0.7952629146891842,1.204737085310816,2.0869565217391304
386,logistic_hurdle,10,761,761,30,10.0,3.028564664107574,6.971435335892426,2.0833333333333335
386,logistic_hurdle,11,791,791,30,2.0,4.508177032127245,2.5081770321272447,2.32
388,logistic_hurdle,0,461,461,30,46.0,34.47870022444993,11.52129977555007,15.142857142857142
388,logistic_hurdle,1,491,491,30,45.0,43.04686731087226,1.9531326891277416,16.066666666666666
388,logistic_hurdle,2,521,521,30,28.0,39.18092984208081,11.180929842080808,15.125
388,logistic_hurdle,3,551,551,30,12.0,28.605124670767687,16.605124670767687,15.235294117647058
388,logistic_hurdle,4,581,581,30,32.0,27.761307902118368,4.238692097881632,15.277777777777779
388,logistic_hurdle,5,611,611,30,64.0,15.672429174259628,48.32757082574037,15.526315789473685
388,logistic_hurdle,6,641,641,30,46.0,52.21872673846535,6.2187267384653495,16.35
388,logistic_hurdle,7,671,671,30,20.0,47.404269624906675,27.404269624906675,16.428571428571427
388,logistic_hurdle,8,701,701,30,16.0,33.22571434335441,17.22571434335441,16.863636363636363
388,logistic_hurdle,9,731,731,30,26.0,18.089535054888298,7.910464945111702,16.304347826086957
388,logistic_hurdle,10,761,761,30,42.0,27.469924455927682,14.530075544072318,16.041666666666668
388,logistic_hurdle,11,791,791,30,7.0,31.012712948986792,24.012712948986792,16.04
389,logistic_hurdle,0,461,461,30,0.0,0.0,0.0,0.0
389,logistic_hurdle,1,491,491,30,103.0,0.0,103.0,0.0
389,logistic_hurdle,2,521,521,30,79.0,102.02931680693175,23.029316806931746,6.4375
389,logistic_hurdle,3,551,551,30,43.0,78.75822560625978,35.758225606259785,7.470588235294118
389,logistic_hurdle,4,581,581,30,76.0,78.9831550896138,2.9831550896138026,9.055555555555555
389,logistic_hurdle,5,611,611,30,0.0,36.095045452666554,36.095045452666554,10.31578947368421
389,logistic_hurdle,6,641,641,30,0.0,3.9548301520103006,3.9548301520103006,13.6
389,logistic_hurdle,7,671,671,30,0.0,2.3522421184192006,2.3522421184192006,12.952380952380953
389,logistic_hurdle,8,701,701,30,0.0,0.0,0.0,12.363636363636363
389,logistic_hurdle,9,731,731,30,0.0,0.0,0.0,11.826086956521738
389,logistic_hurdle,10,761,761,30,0.0,0.0,0.0,11.333333333333334
389,logistic_hurdle,11,791,791,30,0.0,0.0,0.0,10.88
390,logistic_hurdle,0,461,461,30,0.0,0.0,0.0,0.0
390,logistic_hurdle,1,491,491,30,0.0,0.0,0.0,0.0
390,logistic_hurdle,2,521,521,30,0.0,0.0,0.0,0.0
390,logistic_hurdle,3,551,551,30,0.0,0.0,0.0,0.0
390,logistic_hurdle,4,581,581,30,0.0,0.0,0.0,0.0
390,logistic_hurdle,5,611,611,30,49.0,0.0,49.0,0.0
390,logistic_hurdle,6,641,641,30,3.0,45.57440137614099,42.57440137614099,2.45
390,logistic_hurdle,7,671,671,30,6.0,14.298160540565906,8.298160540565906,4.523809523809524
390,logistic_hurdle,8,701,701,30,0.0,28.02622484971389,28.02622484971389,4.454545454545454
390,logistic_hurdle,9,731,731,30,0.0,1.7503724854731013,1.7503724854731013,4.521739130434782
390,logistic_hurdle,10,761,761,30,11.0,1.1387100828706584,9.86128991712934,4.333333333333333
390,logistic_hurdle,11,791,791,30,0.0,37.9166755492894,37.9166755492894,4.6
391,logistic_hurdle,0,461,461,30,0.0,13.818788771269974,13.818788771269974,18.642857142857142
391,logistic_hurdle,1,491,491,30,0.0,1.9885626157080016,1.9885626157080016,17.933333333333334
391,logistic_hurdle,2,521,521,30,0.0,1.6373106447380155,1.6373106447380155,16.8125
391,logistic_hurdle,3,551,551,30,0.0,0.0,0.0,15.823529411764707
391,logistic_hurdle,4,581,581,30,0.0,0.0,0.0,14.944444444444445
391,logistic_hurdle,5,611,611,30,0.0,0.0,0.0,14.157894736842104
391,logistic_hurdle,6,641,641,30,0.0,0.0,0.0,13.45
391,logistic_hurdle,7,671,671,30,0.0,0.0,0.0,12.80952380952381
391,logistic_hurdle,8,701,701,30,0.0,0.0,0.0,12.227272727272727
391,logistic_hurdle,9,731,731,30,0.0,0.0,0.0,11.695652173913043
391,logistic_hurdle,10,761,761,30,0.0,0.0,0.0,11.208333333333334
391,logistic_hurdle,11,791,791,30,0.0,0.0,0.0,10.76
392,logistic_hurdle,0,461,461,30,4.0,0.0,4.0,0.0
392,logistic_hurdle,1,491,491,30,75.0,37.65342861220894,37.34657138779106,0.26666666666666666
392,logistic_hurdle,2,521,521,30,55.0,67.20333896305357,12.203338963053568,4.6875
392,logistic_hurdle,3,551,551,30,109.0,49.43006033240953,59.56993966759047,5.588235294117647
392,logistic_hurdle,4,581,581,30,63.0,84.14624672206382,21.14624672206382,8.277777777777779
392,logistic_hurdle,5,611,611,30,0.0,36.31036544615634,36.31036544615634,10.263157894736842
392,logistic_hurdle,6,641,641,30,0.0,4.8655308647612845,4.8655308647612845,12.9
392,logistic_hurdle,7,671,671,30,0.0,1.7459079488556473,1.7459079488556473,12.285714285714286
392,logistic_hurdle,8,701,701,30,0.0,0.0,0.0,11.727272727272727
392,logistic_hurdle,9,731,731,30,0.0,0.0,0.0,11.217391304347826
392,logistic_hurdle,10,761,761,30,0.0,0.0,0.0,10.75
392,logistic_hurdle,11,791,791,30,0.0,0.0,0.0,10.32
393,logistic_hurdle,0,461,461,30,40.0,74.95365042796176,34.95365042796176,1.4285714285714286
393,logistic_hurdle,1,491,491,30,0.0,37.480551829569,37.480551829569,2.6666666666666665
393,logistic_hurdle,2,521,521,30,0.0,5.457722500327307,5.457722500327307,5.0
393,logistic_hurdle,3,551,551,30,0.0,0.8499956709418877,0.8499956709418877,4.705882352941177
393,logistic_hurdle,4,581,581,30,0.0,0.0,0.0,4.444444444444445
393,logistic_hurdle,5,611,611,30,77.0,0.0,77.0,4.2105263157894735
393,logistic_hurdle,6,641,641,30,69.0,56.66423374460565,12.335766255394347,7.85
393,logistic_hurdle,7,671,671,30,94.0,62.1310500284553,31.8689499715447,7.857142857142857
393,logistic_hurdle,8,701,701,30,171.0,66.70966598968099,104.29033401031901,8.636363636363637
393,logistic_hurdle,9,731,731,30,118.0,96.12784602651647,21.872153973483535,11.608695652173912
393,logistic_hurdle,10,761,761,30,157.0,118.22710388361955,38.77289611638045,13.333333333333334
393,logistic_hurdle,11,791,791,30,1.0,133.58147879166762,132.58147879166762,14.36
394,logistic_hurdle,0,461,461,30,0.0,38.086476678318846,38.086476678318846,26.214285714285715
394,logistic_hurdle,1,491,491,30,0.0,5.4458942510495865,5.4458942510495865,25.666666666666668
394,logistic_hurdle,2,521,521,30,0.0,1.1165260471332559,1.1165260471332559,24.0625
394,logistic_hurdle,3,551,551,30,0.0,0.0,0.0,22.647058823529413
394,logistic_hurdle,4,581,581,30,0.0,0.0,0.0,21.38888888888889
394,logistic_hurdle,5,611,611,30,0.0,0.0,0.0,20.263157894736842
394,logistic_hurdle,6,641,641,30,0.0,0.0,0.0,19.25
394,logistic_hurdle,7,671,671,30,0.0,0.0,0.0,18.333333333333332
394,logistic_hurdle,8,701,701,30,0.0,0.0,0.0,17.5
394,logistic_hurdle,9,731,731,30,0.0,0.0,0.0,16.73913043478261
394,logistic_hurdle,10,761,761,30,0.0,0.0,0.0,16.041666666666668
394,logistic_hurdle,11,791,791,30,0.0,0.0,0.0,15.4
395,logistic_hurdle,0,461,461,30,424.0,142.17530670671357,281.82469329328643,39.714285714285715
395,logistic_hurdle,1,491,491,30,448.0,279.3980046851388,168.6019953148612,52.53333333333333
395,logistic_hurdle,2,521,521,30,322.0,393.05168455770854,71.05168455770854,50.75
395,logistic_hurdle,3,551,551,30,147.0,316.3555697356887,169.35556973568868,55.1764705882353
395,logistic_hurdle,4,581,581,30,297.0,314.3569105187546,17.356910518754603,61.833333333333336
395,logistic_hurdle,5,611,611,30,278.0,106.30463547146927,171.69536452853072,66.47368421052632
395,logistic_hurdle,6,641,641,30,152.0,281.0907997587301,129.0907997587301,64.1
395,logistic_hurdle,7,671,671,30,0.0,234.5811191201464,234.5811191201464,67.04761904761905
395,logistic_hurdle,8,701,701,30,87.0,27.184418419982826,59.815581580017174,70.9090909090909
395,logistic_hurdle,9,731,731,30,0.0,95.21215552449401,95.21215552449401,71.6086956521739
395,logistic_hurdle,10,761,761,30,0.0,14.547500089672614,14.547500089672614,72.25
395,logistic_hurdle,11,791,791,30,0.0,2.7956437009979336,2.7956437009979336,69.36
396,logistic_hurdle,0,461,461,30,0.0,0.0,0.0,0.0
396,logistic_hurdle,1,491,491,30,0.0,0.0,0.0,0.0
396,logistic_hurdle,2,521,521,30,0.0,0.0,0.0,0.0
396,logistic_hurdle,3,551,551,30,0.0,0.0,0.0,0.0
396,logistic_hurdle,4,581,581,30,0.0,0.0,0.0,0.0
396,logistic_hurdle,5,611,611,30,0.0,0.0,0.0,0.0
396,logistic_hurdle,6,641,641,30,0.0,0.0,0.0,0.0
396,logistic_hurdle,7,671,671,30,0.0,0.0,0.0,0.0
396,logistic_hurdle,8,701,701,30,0.0,0.0,0.0,0.0
396,logistic_hurdle,9,731,731,30,0.0,0.0,0.0,0.0
396,logistic_hurdle,10,761,761,30,9.0,0.0,9.0,0.0
396,logistic_hurdle,11,791,791,30,0.0,43.19366555867023,43.19366555867023,0.36
397,logistic_hurdle,0,461,461,30,0.0,0.0,0.0,0.0
397,logistic_hurdle,1,491,491,30,0.0,0.0,0.0,0.0
397,logistic_hurdle,2,521,521,30,0.0,0.0,0.0,0.0
397,logistic_hurdle,3,551,551,30,0.0,0.0,0.0,0.0
397,logistic_hurdle,4,581,581,30,0.0,0.0,0.0,0.0
397,logistic_hurdle,5,611,611,30,0.0,0.0,0.0,0.0
397,logistic_hurdle,6,641,641,30,33.0,0.0,33.0,0.0
397,logistic_hurdle,7,671,671,30,108.0,324.72074321667367,216.72074321667367,1.5714285714285714
397,logistic_hurdle,8,701,701,30,0.0,95.12290990229931,95.12290990229931,4.909090909090909
397,logistic_hurdle,9,731,731,30,205.0,11.121613665569528,193.87838633443047,9.391304347826088
397,logistic_hurdle,10,761,761,30,163.0,123.47317265771322,39.52682734228678,17.541666666666668
397,logistic_hurdle,11,791,791,30,41.0,168.0667404749288,127.06674047492879,18.52
398,logistic_hurdle,0,461,461,30,0.0,0.0,0.0,0.07142857142857142
398,logistic_hurdle,1,491,491,30,0.0,0.0,0.0,0.06666666666666667
398,logistic_hurdle,2,521,521,30,0.0,0.0,0.0,0.0625
398,logistic_hurdle,3,551,551,30,0.0,0.0,0.0,0.058823529411764705
398,logistic_hurdle,4,581,581,30,0.0,0.0,0.0,0.05555555555555555
398,logistic_hurdle,5,611,611,30,0.0,0.0,0.0,0.05263157894736842
398,logistic_hurdle,6,641,641,30,0.0,0.0,0.0,0.05
398,logistic_hurdle,7,671,671,30,0.0,0.0,0.0,0.047619047619047616
398,logistic_hurdle,8,701,701,30,0.0,0.0,0.0,0.045454545454545456
398,logistic_hurdle,9,731,731,30,0.0,0.0,0.0,0.043478260869565216
398,logistic_hurdle,10,761,761,30,0.0,0.0,0.0,0.041666666666666664
398,logistic_hurdle,11,791,791,30,0.0,0.0,0.0,0.04
399,logistic_hurdle,0,461,461,30,39.0,24.220737502286532,14.779262497713468,13.0
399,logistic_hurdle,1,491,491,30,34.0,30.18786752576977,3.8121324742302285,13.8
399,logistic_hurdle,2,521,521,30,19.0,30.273957284203185,11.273957284203185,13.25
399,logistic_hurdle,3,551,551,30,21.0,25.992384122192565,4.992384122192565,13.352941176470589
399,logistic_hurdle,4,581,581,30,23.0,31.74735669066864,8.747356690668639,12.722222222222221
399,logistic_hurdle,5,611,611,30,27.0,12.955728365195819,14.044271634804181,12.157894736842104
399,logistic_hurdle,6,641,641,30,21.0,30.070857674560298,9.070857674560298,11.75
399,logistic_hurdle,7,671,671,30,11.0,30.734429583167348,19.734429583167348,11.476190476190476
399,logistic_hurdle,8,701,701,30,14.0,15.754751555041116,1.754751555041116,11.409090909090908
399,logistic_hurdle,9,731,731,30,19.0,18.194100093647467,0.8058999063525327,11.043478260869565
399,logistic_hurdle,10,761,761,30,36.0,23.16909308987255,12.83090691012745,10.791666666666666
399,logistic_hurdle,11,791,791,30,2.0,23.54191573828746,21.54191573828746,11.04
400,logistic_hurdle,0,461,461,30,0.0,0.0,0.0,2.7142857142857144
400,logistic_hurdle,1,491,491,30,0.0,0.0,0.0,2.533333333333333
400,logistic_hurdle,2,521,521,30,0.0,0.0,0.0,2.375
400,logistic_hurdle,3,551,551,30,0.0,0.0,0.0,2.235294117647059
400,logistic_hurdle,4,581,581,30,0.0,0.0,0.0,2.111111111111111
400,logistic_hurdle,5,611,611,30,0.0,0.0,0.0,2.0
400,logistic_hurdle,6,641,641,30,0.0,0.0,0.0,1.9
400,logistic_hurdle,7,671,671,30,0.0,0.0,0.0,1.8095238095238095
400,logistic_hurdle,8,701,701,30,0.0,0.0,0.0,1.7272727272727273
400,logistic_hurdle,9,731,731,30,0.0,0.0,0.0,1.6521739130434783
400,logistic_hurdle,10,761,761,30,0.0,0.0,0.0,1.5833333333333333
400,logistic_hurdle,11,791,791,30,0.0,0.0,0.0,1.52
401,logistic_hurdle,0,461,461,30,0.0,0.0,0.0,6.357142857142857
401,logistic_hurdle,1,491,491,30,0.0,0.0,0.0,5.933333333333334
401,logistic_hurdle,2,521,521,30,0.0,0.0,0.0,5.5625
401,logistic_hurdle,3,551,551,30,0.0,0.0,0.0,5.235294117647059
401,logistic_hurdle,4,581,581,30,0.0,0.0,0.0,4.944444444444445
401,logistic_hurdle,5,611,611,30,0.0,0.0,0.0,4.684210526315789
401,logistic_hurdle,6,641,641,30,0.0,0.0,0.0,4.45
401,logistic_hurdle,7,671,671,30,0.0,0.0,0.0,4.238095238095238
401,logistic_hurdle,8,701,701,30,0.0,0.0,0.0,4.045454545454546
401,logistic_hurdle,9,731,731,30,0.0,0.0,0.0,3.869565217391304
401,logistic_hurdle,10,761,761,30,0.0,0.0,0.0,3.7083333333333335
401,logistic_hurdle,11,791,791,30,0.0,0.0,0.0,3.56
402,logistic_hurdle,0,461,461,30,819.0,225.47295219264305,593.5270478073569,71.71428571428571
402,logistic_hurdle,1,491,491,30,950.0,501.6669043873645,448.3330956126355,98.46666666666667
402,logistic_hurdle,2,521,521,30,401.0,800.6001566127228,399.6001566127228,100.5
402,logistic_hurdle,3,551,551,30,372.0,583.3670158614435,211.36701586144352,126.88235294117646
402,logistic_hurdle,4,581,581,30,529.0,602.3222995789401,73.32229957894015,121.44444444444444
402,logistic_hurdle,5,611,611,30,528.0,174.05753054226662,353.9424694577334,123.3157894736842
402,logistic_hurdle,6,641,641,30,233.0,568.2505833293984,335.2505833293984,117.2
402,logistic_hurdle,7,671,671,30,231.0,477.4339782606495,246.4339782606495,125.66666666666667
402,logistic_hurdle,8,701,701,30,0.0,239.71200049502622,239.71200049502622,120.04545454545455
402,logistic_hurdle,9,731,731,30,0.0,28.156464047633897,28.156464047633897,124.8695652173913
402,logistic_hurdle,10,761,761,30,0.0,6.9706948225822725,6.9706948225822725,119.66666666666667
402,logistic_hurdle,11,791,791,30,0.0,0.0,0.0,114.88
403,logistic_hurdle,0,461,461,30,0.0,0.0,0.0,0.0
403,logistic_hurdle,1,491,491,30,0.0,0.0,0.0,0.0
403,logistic_hurdle,2,521,521,30,0.0,0.0,0.0,0.0
403,logistic_hurdle,3,551,551,30,0.0,0.0,0.0,0.0
403,logistic_hurdle,4,581,581,30,0.0,0.0,0.0,0.0
403,logistic_hurdle,5,611,611,30,0.0,0.0,0.0,0.0
403,logistic_hurdle,6,641,641,30,0.0,0.0,0.0,0.0
403,logistic_hurdle,7,671,671,30,0.0,0.0,0.0,0.0
403,logistic_hurdle,8,701,701,30,145.0,0.0,145.0,0.0
403,logistic_hurdle,9,731,731,30,185.0,132.39510118369495,52.60489881630505,6.304347826086956
403,logistic_hurdle,10,761,761,30,312.0,158.39439340010136,153.60560659989864,7.708333333333333
403,logistic_hurdle,11,791,791,30,85.0,208.96840812177246,123.96840812177246,12.48
404,logistic_hurdle,0,461,461,30,288.0,64.12711377895424,223.87288622104575,43.857142857142854
404,logistic_hurdle,1,491,491,30,400.0,179.8353000211319,220.1646999788681,55.06666666666667
404,logistic_hurdle,2,521,521,30,88.0,315.87360445135454,227.87360445135454,58.625
404,logistic_hurdle,3,551,551,30,72.0,179.8275014821957,107.82750148219569,73.52941176470588
404,logistic_hurdle,4,581,581,30,130.0,197.9607337917173,67.9607337917173,70.33333333333333
404,logistic_hurdle,5,611,611,30,113.0,41.62989865333609,71.37010134666392,69.6842105263158
404,logistic_hurdle,6,641,641,30,45.0,132.81809848772014,87.81809848772014,67.05
404,logistic_hurdle,7,671,671,30,39.0,103.53335447556121,64.53335447556121,67.0952380952381
404,logistic_hurdle,8,701,701,30,28.0,50.00567050312731,22.005670503127313,64.31818181818181
404,logistic_hurdle,9,731,731,30,45.0,34.87685216039995,10.123147839600051,62.0
404,logistic_hurdle,10,761,761,30,48.0,38.99528927247797,9.004710727522031,60.125
404,logistic_hurdle,11,791,791,30,17.0,47.73333139933865,30.733331399338653,57.84
405,logistic_hurdle,0,461,461,30,4.0,2.5099816103265162,1.4900183896734838,2.0714285714285716
405,logistic_hurdle,1,491,491,30,1.0,10.688426690420835,9.688426690420835,2.1333333333333333
405,logistic_hurdle,2,521,521,30,0.0,3.7286999122885414,3.7286999122885414,2.1875
405,logistic_hurdle,3,551,551,30,0.0,0.7670253647727036,0.7670253647727036,2.1176470588235294
405,logistic_hurdle,4,581,581,30,3.0,0.29896035460101417,2.701039645398986,2.0
405,logistic_hurdle,5,611,611,30,0.0,3.004054048021707,3.004054048021707,2.0526315789473686
405,logistic_hurdle,6,641,641,30,0.0,0.6158382320303071,0.6158382320303071,2.1
405,logistic_hurdle,7,671,671,30,1.0,0.2777436468732419,0.7222563531267581,2.0
405,logistic_hurdle,8,701,701,30,1.0,4.59710341037538,3.5971034103753796,1.9545454545454546
405,logistic_hurdle,9,731,731,30,1.0,4.163721938484564,3.1637219384845636,1.8695652173913044
405,logistic_hurdle,10,761,761,30,5.0,5.615293916244287,0.615293916244287,1.7916666666666667
405,logistic_hurdle,11,791,791,30,0.0,4.056011717010279,4.056011717010279,1.88
406,logistic_hurdle,0,461,461,30,0.0,0.0,0.0,4.0
406,logistic_hurdle,1,491,491,30,0.0,0.0,0.0,3.7333333333333334
406,logistic_hurdle,2,521,521,30,0.0,0.0,0.0,3.5
406,logistic_hurdle,3,551,551,30,0.0,0.0,0.0,3.2941176470588234
406,logistic_hurdle,4,581,581,30,0.0,0.0,0.0,3.111111111111111
406,logistic_hurdle,5,611,611,30,0.0,0.0,0.0,2.9473684210526314
406,logistic_hurdle,6,641,641,30,0.0,0.0,0.0,2.8
406,logistic_hurdle,7,671,671,30,0.0,0.0,0.0,2.6666666666666665
406,logistic_hurdle,8,701,701,30,0.0,0.0,0.0,2.5454545454545454
406,logistic_hurdle,9,731,731,30,0.0,0.0,0.0,2.4347826086956523
406,logistic_hurdle,10,761,761,30,0.0,0.0,0.0,2.3333333333333335
406,logistic_hurdle,11,791,791,30,0.0,0.0,0.0,2.24
407,logistic_hurdle,0,461,461,30,0.0,0.0,0.0,0.0
407,logistic_hurdle,1,491,491,30,0.0,0.0,0.0,0.0
407,logistic_hurdle,2,521,521,30,0.0,0.0,0.0,0.0
407,logistic_hurdle,3,551,551,30,0.0,0.0,0.0,0.0
407,logistic_hurdle,4,581,581,30,0.0,0.0,0.0,0.0
407,logistic_hurdle,5,611,611,30,0.0,0.0,0.0,0.0
407,logistic_hurdle,6,641,641,30,15.0,0.0,15.0,0.0
407,logistic_hurdle,7,671,671,30,11.0,147.60033782576076,136.60033782576076,0.7142857142857143
407,logistic_hurdle,8,701,701,30,16.0,22.205943013118635,6.205943013118635,0.8636363636363636
407,logistic_hurdle,9,731,731,30,20.0,19.493222816579504,0.5067771834204962,1.0434782608695652
407,logistic_hurdle,10,761,761,30,14.0,14.646645506550522,0.6466455065505219,1.1666666666666667
407,logistic_hurdle,11,791,791,30,2.0,17.678997618259654,15.678997618259654,1.36
410,logistic_hurdle,0,461,461,30,0.0,0.0,0.0,0.0
410,logistic_hurdle,1,491,491,30,0.0,0.0,0.0,0.0
410,logistic_hurdle,2,521,521,30,0.0,0.0,0.0,0.0
410,logistic_hurdle,3,551,551,30,0.0,0.0,0.0,0.0
410,logistic_hurdle,4,581,581,30,0.0,0.0,0.0,0.0
410,logistic_hurdle,5,611,611,30,0.0,0.0,0.0,0.0
410,logistic_hurdle,6,641,641,30,0.0,0.0,0.0,0.0
410,logistic_hurdle,7,671,671,30,0.0,0.0,0.0,0.0
410,logistic_hurdle,8,701,701,30,0.0,0.0,0.0,0.0
410,logistic_hurdle,9,731,731,30,0.0,0.0,0.0,0.0
410,logistic_hurdle,10,761,761,30,0.0,0.0,0.0,0.0
410,logistic_hurdle,11,791,791,30,1.0,0.0,1.0,0.0
412,logistic_hurdle,0,461,461,30,3.0,6.980489264666936,3.980489264666936,19.285714285714285
412,logistic_hurdle,1,491,491,30,48.0,17.506949219350968,30.493050780649032,18.466666666666665
412,logistic_hurdle,2,521,521,30,10.0,48.05578140958288,38.05578140958288,20.125
412,logistic_hurdle,3,551,551,30,0.0,29.608452884560833,29.608452884560833,21.176470588235293
412,logistic_hurdle,4,581,581,30,0.0,10.010978181332229,10.010978181332229,20.555555555555557
412,logistic_hurdle,5,611,611,30,0.0,1.1480173040073387,1.1480173040073387,19.473684210526315
412,logistic_hurdle,6,641,641,30,0.0,0.0,0.0,18.5
412,logistic_hurdle,7,671,671,30,0.0,0.0,0.0,17.61904761904762
412,logistic_hurdle,8,701,701,30,0.0,0.0,0.0,16.818181818181817
412,logistic_hurdle,9,731,731,30,0.0,0.0,0.0,16.08695652173913
412,logistic_hurdle,10,761,761,30,0.0,0.0,0.0,15.416666666666666
412,logistic_hurdle,11,791,791,30,0.0,0.0,0.0,14.8
413,logistic_hurdle,0,461,461,30,0.0,0.32988123208668557,0.32988123208668557,0.14285714285714285
413,logistic_hurdle,1,491,491,30,0.0,0.24556477529056986,0.24556477529056986,0.13333333333333333
413,logistic_hurdle,2,521,521,30,0.0,0.0,0.0,0.125
413,logistic_hurdle,3,551,551,30,33.0,0.0,33.0,0.11764705882352941
413,logistic_hurdle,4,581,581,30,3.0,31.481606997946944,28.481606997946944,1.9444444444444444
413,logistic_hurdle,5,611,611,30,0.0,14.236505426621635,14.236505426621635,3.4210526315789473
413,logistic_hurdle,6,641,641,30,0.0,2.611705803970984,2.611705803970984,3.4
413,logistic_hurdle,7,671,671,30,2.0,0.33449657090780976,1.6655034290921902,3.238095238095238
413,logistic_hurdle,8,701,701,30,0.0,3.6912424408538853,3.6912424408538853,3.1818181818181817
413,logistic_hurdle,9,731,731,30,0.0,0.6741407654242845,0.6741407654242845,3.130434782608696
413,logistic_hurdle,10,761,761,30,0.0,0.44491884018322325,0.44491884018322325,3.0
413,logistic_hurdle,11,791,791,30,0.0,0.0,0.0,2.88
414,logistic_hurdle,0,461,461,30,0.0,0.0,0.0,0.0
414,logistic_hurdle,1,491,491,30,0.0,0.0,0.0,0.0
414,logistic_hurdle,2,521,521,30,6.0,0.0,6.0,0.0
414,logistic_hurdle,3,551,551,30,2.0,38.81500025332182,36.81500025332182,0.35294117647058826
414,logistic_hurdle,4,581,581,30,2.0,7.062532541579568,5.062532541579568,0.5555555555555556
414,logistic_hurdle,5,611,611,30,0.0,9.794041828956674,9.794041828956674,0.5263157894736842
414,logistic_hurdle,6,641,641,30,0.0,0.9693157472697714,0.9693157472697714,0.6
414,logistic_hurdle,7,671,671,30,5.0,0.40059136295070796,4.599408637049292,0.5714285714285714
