Category,Date,No,Item,Size,Location,Classification,Price,Quantity,OPEX,Notes,canonical_item_name
APPAREL,2025-08-01,51.0,2 Color Polo Shirt (white w/black top w/yellow line),Small,OUTSIDE,,800.0,1.0,,,2 Color Polo Shirt (white w/black top w/yellow line)
APPAREL,2025-08-01,51.0,2 Color Polo Shirt (white w/black top w/yellow line),Medium,INSIDE,,800.0,15.0,,,2 Color Polo Shirt (white w/black top w/yellow line)
APPAREL,2025-08-01,51.0,2 Color Polo Shirt (white w/black top w/yellow line),Medium,OUTSIDE,,800.0,0.0,,,2 Color Polo Shirt (white w/black top w/yellow line)
APPAREL,2025-08-01,51.0,2 Color Polo Shirt (white w/black top w/yellow line),Large,INSIDE,,800.0,3.0,,,2 Color Polo Shirt (white w/black top w/yellow line)
APPAREL,2025-08-01,51.0,2 Color Polo Shirt (white w/black top w/yellow line),Large,OUTSIDE,,800.0,0.0,,,2 Color Polo Shirt (white w/black top w/yellow line)
APPAREL,2025-08-01,51.0,2 Color Polo Shirt (white w/black top w/yellow line),XL,INSIDE,,800.0,17.0,,,2 Color Polo Shirt (white w/black top w/yellow line)
APPAREL,2025-08-01,51.0,2 Color Polo Shirt (white w/black top w/yellow line),XL,OUTSIDE,,800.0,0.0,,,2 Color Polo Shirt (white w/black top w/yellow line)
APPAREL,2025-08-01,51.0,2 Color Polo Shirt (white w/black top w/yellow line),2XL,INSIDE,,800.0,19.0,,,2 Color Polo Shirt (white w/black top w/yellow line)
APPAREL,2025-08-01,51.0,2 Color Polo Shirt (white w/black top w/yellow line),2XL,OUTSIDE,,800.0,0.0,,,2 Color Polo Shirt (white w/black top w/yellow line)
APPAREL,2025-08-01,52.0,2 Color Polo Shirt (yellow w/black collar),Small,INSIDE,,800.0,13.0,,,2 Color Polo Shirt (yellow w/black collar)
APPAREL,2025-08-01,52.0,2 Color Polo Shirt (yellow w/black collar),Small,OUTSIDE,,800.0,0.0,,,2 Color Polo Shirt (yellow w/black collar)
APPAREL,2025-08-01,52.0,2 Color Polo Shirt (yellow w/black collar),Medium,INSIDE,,800.0,10.0,,,2 Color Polo Shirt (yellow w/black collar)
APPAREL,2025-08-01,52.0,2 Color Polo Shirt (yellow w/black collar),Medium,OUTSIDE,,800.0,0.0,,,2 Color Polo Shirt (yellow w/black collar)
APPAREL,2025-08-01,52.0,2 Color Polo Shirt (yellow w/black collar),Large,INSIDE,,800.0,4.0,,,2 Color Polo Shirt (yellow w/black collar)
APPAREL,2025-08-01,52.0,2 Color Polo Shirt (yellow w/black collar),Large,OUTSIDE,,800.0,0.0,,,2 Color Polo Shirt (yellow w/black collar)
APPAREL,2025-08-01,52.0,2 Color Polo Shirt (yellow w/black collar),XL,INSIDE,,800.0,0.0,,,2 Color Polo Shirt (yellow w/black collar)
APPAREL,2025-08-01,52.0,2 Color Polo Shirt (yellow w/black collar),XL,OUTSIDE,,800.0,0.0,,,2 Color Polo Shirt (yellow w/black collar)
APPAREL,2025-08-01,52.0,2 Color Polo Shirt (yellow w/black collar),2XL,INSIDE,,800.0,18.0,,,2 Color Polo Shirt (yellow w/black collar)
APPAREL,2025-08-01,52.0,2 Color Polo Shirt (yellow w/black collar),2XL,OUTSIDE,,800.0,0.0,,,2 Color Polo Shirt (yellow w/black collar)
APPAREL,2025-08-01,53.0,2 Color Polo Shirt (tiger pattern color),Small,INSIDE,,800.0,0.0,,,2 Color Polo Shirt (tiger pattern color)
APPAREL,2025-08-01,53.0,2 Color Polo Shirt (tiger pattern color),Small,OUTSIDE,,800.0,7.0,,,2 Color Polo Shirt (tiger pattern color)
APPAREL,2025-08-01,53.0,2 Color Polo Shirt (tiger pattern color),Medium,INSIDE,,800.0,0.0,,,2 Color Polo Shirt (tiger pattern color)
APPAREL,2025-08-01,53.0,2 Color Polo Shirt (tiger pattern color),Medium,OUTSIDE,,800.0,4.0,,,2 Color Polo Shirt (tiger pattern color)
APPAREL,2025-08-01,53.0,2 Color Polo Shirt (tiger pattern color),Large,INSIDE,,800.0,0.0,,,2 Color Polo Shirt (tiger pattern color)
APPAREL,2025-08-01,53.0,2 Color Polo Shirt (tiger pattern color),Large,OUTSIDE,,800.0,7.0,,,2 Color Polo Shirt (tiger pattern color)
APPAREL,2025-08-01,53.0,2 Color Polo Shirt (tiger pattern color),XL,INSIDE,,800.0,0.0,,,2 Color Polo Shirt (tiger pattern color)
APPAREL,2025-08-01,53.0,2 Color Polo Shirt (tiger pattern color),XL,OUTSIDE,,800.0,3.0,,,2 Color Polo Shirt (tiger pattern color)
APPAREL,2025-08-01,53.0,2 Color Polo Shirt (tiger pattern color),2XL,INSIDE,,800.0,0.0,,,2 Color Polo Shirt (tiger pattern color)
APPAREL,2025-08-01,53.0,2 Color Polo Shirt (tiger pattern color),2XL,OUTSIDE,,800.0,5.0,,,2 Color Polo Shirt (tiger pattern color)
APPAREL,2025-08-01,54.0,White Polo Shirt w/ black scratch,Small,INSIDE,,800.0,0.0,,,White Polo Shirt w/ black scratch
APPAREL,2025-08-01,54.0,White Polo Shirt w/ black scratch,Small,OUTSIDE,,800.0,6.0,,,White Polo Shirt w/ black scratch
APPAREL,2025-08-01,54.0,White Polo Shirt w/ black scratch,Medium,INSIDE,,800.0,0.0,,,White Polo Shirt w/ black scratch
APPAREL,2025-08-01,54.0,White Polo Shirt w/ black scratch,Medium,OUTSIDE,,800.0,5.0,,,White Polo Shirt w/ black scratch
APPAREL,2025-08-01,54.0,White Polo Shirt w/ black scratch,Large,INSIDE,,800.0,0.0,,,White Polo Shirt w/ black scratch
APPAREL,2025-08-01,54.0,White Polo Shirt w/ black scratch,Large,OUTSIDE,,800.0,6.0,,,White Polo Shirt w/ black scratch
APPAREL,2025-08-01,54.0,White Polo Shirt w/ black scratch,XL,INSIDE,,800.0,0.0,,,White Polo Shirt w/ black scratch
APPAREL,2025-08-01,54.0,White Polo Shirt w/ black scratch,XL,OUTSIDE,,800.0,11.0,,,White Polo Shirt w/ black scratch
APPAREL,2025-08-01,54.0,White Polo Shirt w/ black scratch,2XL,INSIDE,,800.0,0.0,,,White Polo Shirt w/ black scratch
APPAREL,2025-08-01,54.0,White Polo Shirt w/ black scratch,2XL,OUTSIDE,,800.0,5.0,,,White Polo Shirt w/ black scratch
APPAREL,2025-08-01,55.0,Yellow Polo Shirt w/ black scratch,Small,INSIDE,,800.0,0.0,,,Yellow Polo Shirt w/ black scratch
APPAREL,2025-08-01,55.0,Yellow Polo Shirt w/ black scratch,Small,OUTSIDE,,800.0,2.0,,,Yellow Polo Shirt w/ black scratch
APPAREL,2025-08-01,55.0,Yellow Polo Shirt w/ black scratch,Medium,INSIDE,,800.0,0.0,,,Yellow Polo Shirt w/ black scratch
APPAREL,2025-08-01,55.0,Yellow Polo Shirt w/ black scratch,Medium,OUTSIDE,,800.0,4.0,,,Yellow Polo Shirt w/ black scratch
APPAREL,2025-08-01,55.0,Yellow Polo Shirt w/ black scratch,Large,INSIDE,,800.0,0.0,,,Yellow Polo Shirt w/ black scratch
APPAREL,2025-08-01,55.0,Yellow Polo Shirt w/ black scratch,Large,OUTSIDE,,800.0,5.0,,,Yellow Polo Shirt w/ black scratch
APPAREL,2025-08-01,55.0,Yellow Polo Shirt w/ black scratch,XL,INSIDE,,800.0,0.0,,,Yellow Polo Shirt w/ black scratch
APPAREL,2025-08-01,55.0,Yellow Polo Shirt w/ black scratch,XL,OUTSIDE,,800.0,6.0,,,Yellow Polo Shirt w/ black scratch
APPAREL,2025-08-01,55.0,Yellow Polo Shirt w/ black scratch,2XL,INSIDE,,800.0,0.0,,,Yellow Polo Shirt w/ black scratch
APPAREL,2025-08-01,55.0,Yellow Polo Shirt w/ black scratch,2XL,OUTSIDE,,800.0,6.0,,,Yellow Polo Shirt w/ black scratch
APPAREL,2025-08-01,56.0,Quiana Black Subli Shirt,XS,INSIDE,,800.0,20.0,,,Quiana Black Subli Shirt
APPAREL,2025-08-01,56.0,Quiana Black Subli Shirt,XS,OUTSIDE,,800.0,10.0,,,Quiana Black Subli Shirt
APPAREL,2025-08-01,56.0,Quiana Black Subli Shirt,Small,INSIDE,,800.0,8.0,,,Quiana Black Subli Shirt
APPAREL,2025-08-01,56.0,Quiana Black Subli Shirt,Small,OUTSIDE,,800.0,5.0,,,Quiana Black Subli Shirt
APPAREL,2025-08-01,56.0,Quiana Black Subli Shirt,Medium,INSIDE,,800.0,30.0,,,Quiana Black Subli Shirt
APPAREL,2025-08-01,56.0,Quiana Black Subli Shirt,Medium,OUTSIDE,,800.0,5.0,,,Quiana Black Subli Shirt
APPAREL,2025-08-01,56.0,Quiana Black Subli Shirt,Large,INSIDE,,800.0,34.0,,,Quiana Black Subli Shirt
APPAREL,2025-08-01,56.0,Quiana Black Subli Shirt,Large,OUTSIDE,,800.0,0.0,,,Quiana Black Subli Shirt
APPAREL,2025-08-01,56.0,Quiana Black Subli Shirt,XL,INSIDE,,800.0,40.0,,,Quiana Black Subli Shirt
APPAREL,2025-08-01,56.0,Quiana Black Subli Shirt,XL,OUTSIDE,,800.0,2.0,,,Quiana Black Subli Shirt
APPAREL,2025-08-01,56.0,Quiana Black Subli Shirt,2XL,INSIDE,,800.0,25.0,,,Quiana Black Subli Shirt
APPAREL,2025-08-01,56.0,Quiana Black Subli Shirt,2XL,OUTSIDE,,800.0,6.0,,,Quiana Black Subli Shirt
APPAREL,2025-08-01,56.0,Quiana Black Subli Shirt,3XL,INSIDE,,800.0,15.0,,,Quiana Black Subli Shirt
APPAREL,2025-08-01,56.0,Quiana Black Subli Shirt,3XL,OUTSIDE,,800.0,4.0,,,Quiana Black Subli Shirt
APPAREL,2025-08-01,56.0,Quiana Black Subli Shirt,4XL,INSIDE,,800.0,18.0,,,Quiana Black Subli Shirt
APPAREL,2025-08-01,56.0,Quiana Black Subli Shirt,4XL,OUTSIDE,,800.0,3.0,,,Quiana Black Subli Shirt
APPAREL,2025-08-01,57.0,Quiana Yelloow Subli Shirt,XS,INSIDE,,800.0,34.0,,,Quiana Yelloow Subli Shirt
APPAREL,2025-08-01,57.0,Quiana Yelloow Subli Shirt,XS,OUTSIDE,,800.0,4.0,,,Quiana Yelloow Subli Shirt
APPAREL,2025-08-01,57.0,Quiana Yelloow Subli Shirt,Small,INSIDE,,800.0,25.0,,,Quiana Yelloow Subli Shirt
APPAREL,2025-08-01,57.0,Quiana Yelloow Subli Shirt,Small,OUTSIDE,,800.0,6.0,,,Quiana Yelloow Subli Shirt
APPAREL,2025-08-01,57.0,Quiana Yelloow Subli Shirt,Medium,INSIDE,,800.0,30.0,,,Quiana Yelloow Subli Shirt
APPAREL,2025-08-01,57.0,Quiana Yelloow Subli Shirt,Medium,OUTSIDE,,800.0,10.0,,,Quiana Yelloow Subli Shirt
APPAREL,2025-08-01,57.0,Quiana Yelloow Subli Shirt,Large,INSIDE,,800.0,30.0,,,Quiana Yelloow Subli Shirt
APPAREL,2025-08-01,57.0,Quiana Yelloow Subli Shirt,Large,OUTSIDE,,800.0,11.0,,,Quiana Yelloow Subli Shirt
APPAREL,2025-08-01,57.0,Quiana Yelloow Subli Shirt,XL,INSIDE,,800.0,50.0,,,Quiana Yelloow Subli Shirt
APPAREL,2025-08-01,57.0,Quiana Yelloow Subli Shirt,XL,OUTSIDE,,800.0,5.0,,,Quiana Yelloow Subli Shirt
APPAREL,2025-08-01,57.0,Quiana Yelloow Subli Shirt,2XL,INSIDE,,800.0,38.0,,,Quiana Yelloow Subli Shirt
APPAREL,2025-08-01,57.0,Quiana Yelloow Subli Shirt,2XL,OUTSIDE,,800.0,4.0,,,Quiana Yelloow Subli Shirt
APPAREL,2025-08-01,57.0,Quiana Yelloow Subli Shirt,3XL,INSIDE,,800.0,17.0,,,Quiana Yelloow Subli Shirt
APPAREL,2025-08-01,57.0,Quiana Yelloow Subli Shirt,3XL,OUTSIDE,,800.0,9.0,,,Quiana Yelloow Subli Shirt
APPAREL,2025-08-01,57.0,Quiana Yelloow Subli Shirt,4XL,INSIDE,,800.0,17.0,,,Quiana Yelloow Subli Shirt
APPAREL,2025-08-01,57.0,Quiana Yelloow Subli Shirt,4XL,OUTSIDE,,800.0,8.0,,,Quiana Yelloow Subli Shirt
APPAREL,2025-08-01,58.0,Dry Fit Shirt Yellow,XS,INSIDE,,700.0,5.0,,,Dry Fit Shirt Yellow
APPAREL,2025-08-01,58.0,Dry Fit Shirt Yellow,XS,OUTSIDE,,700.0,9.0,,,Dry Fit Shirt Yellow
APPAREL,2025-08-01,58.0,Dry Fit Shirt Yellow,Small,INSIDE,,700.0,0.0,,,Dry Fit Shirt Yellow
APPAREL,2025-08-01,58.0,Dry Fit Shirt Yellow,Small,OUTSIDE,,700.0,11.0,,,Dry Fit Shirt Yellow
APPAREL,2025-08-01,58.0,Dry Fit Shirt Yellow,Medium,INSIDE,,700.0,15.0,,,Dry Fit Shirt Yellow
APPAREL,2025-08-01,58.0,Dry Fit Shirt Yellow,Medium,OUTSIDE,,700.0,9.0,,,Dry Fit Shirt Yellow
APPAREL,2025-08-01,58.0,Dry Fit Shirt Yellow,Large,INSIDE,,700.0,19.0,,,Dry Fit Shirt Yellow
APPAREL,2025-08-01,58.0,Dry Fit Shirt Yellow,Large,OUTSIDE,,700.0,6.0,,,Dry Fit Shirt Yellow
APPAREL,2025-08-01,58.0,Dry Fit Shirt Yellow,XL,INSIDE,,700.0,20.0,,,Dry Fit Shirt Yellow
APPAREL,2025-08-01,58.0,Dry Fit Shirt Yellow,XL,OUTSIDE,,700.0,6.0,,,Dry Fit Shirt Yellow
APPAREL,2025-08-01,58.0,Dry Fit Shirt Yellow,2XL,INSIDE,,700.0,16.0,,,Dry Fit Shirt Yellow
APPAREL,2025-08-01,58.0,Dry Fit Shirt Yellow,2XL,OUTSIDE,,700.0,7.0,,,Dry Fit Shirt Yellow
APPAREL,2025-08-01,,Dry Fit Shirt Black,XS,INSIDE,,,4.0,,,Dry Fit Shirt Black
APPAREL,2025-08-01,,Dry Fit Shirt Black,XS,OUTSIDE,,,12.0,,,Dry Fit Shirt Black
APPAREL,2025-08-01,,Dry Fit Shirt Black,Small,INSIDE,,,0.0,,,Dry Fit Shirt Black
APPAREL,2025-08-01,,Dry Fit Shirt Black,Small,OUTSIDE,,,10.0,,,Dry Fit Shirt Black
APPAREL,2025-08-01,,Dry Fit Shirt Black,Medium,INSIDE,,,4.0,,,Dry Fit Shirt Black
APPAREL,2025-08-01,,Dry Fit Shirt Black,Medium,OUTSIDE,,,11.0,,,Dry Fit Shirt Black
APPAREL,2025-08-01,,Dry Fit Shirt Black,Large,INSIDE,,,15.0,,,Dry Fit Shirt Black
APPAREL,2025-08-01,,Dry Fit Shirt Black,Large,OUTSIDE,,,5.0,,,Dry Fit Shirt Black
APPAREL,2025-08-01,,Dry Fit Shirt Black,XL,INSIDE,,,15.0,,,Dry Fit Shirt Black
APPAREL,2025-08-01,,Dry Fit Shirt Black,XL,OUTSIDE,,,5.0,,,Dry Fit Shirt Black
APPAREL,2025-08-01,,Dry Fit Shirt Black,2XL,INSIDE,,,0.0,,,Dry Fit Shirt Black
APPAREL,2025-08-01,,Dry Fit Shirt Black,2XL,OUTSIDE,,,6.0,,,Dry Fit Shirt Black
APPAREL,2025-08-01,59.0,Volleyball Jersey,Medium,INSIDE,,1500.0,0.0,,,Volleyball Jersey
APPAREL,2025-08-01,59.0,Volleyball Jersey,Medium,OUTSIDE,,1500.0,0.0,,,Volleyball Jersey
APPAREL,2025-08-01,,Hernandez,Large,INSIDE,,,0.0,,,Hernandez
APPAREL,2025-08-01,,Hernandez,Large,OUTSIDE,,,6.0,,,Hernandez
APPAREL,2025-08-01,,Hernandez,XL,INSIDE,,,0.0,,,Hernandez
APPAREL,2025-08-01,,Hernandez,XL,OUTSIDE,,,4.0,,,Hernandez
APPAREL,2025-08-01,,Hernandez,2XL,INSIDE,,,0.0,,,Hernandez
APPAREL,2025-08-01,,Hernandez,2XL,OUTSIDE,,,1.0,,,Hernandez
APPAREL,2025-08-01,60.0,White Baseball Shirt,Small,INSIDE,,800.0,0.0,,,White Baseball Shirt
APPAREL,2025-08-01,60.0,White Baseball Shirt,Small,OUTSIDE,,800.0,0.0,,,White Baseball Shirt
APPAREL,2025-08-01,60.0,White Baseball Shirt,Medium,INSIDE,,800.0,0.0,,,White Baseball Shirt
APPAREL,2025-08-01,60.0,White Baseball Shirt,Medium,OUTSIDE,,800.0,0.0,,,White Baseball Shirt
APPAREL,2025-08-01,60.0,White Baseball Shirt,Large,INSIDE,,800.0,0.0,,,White Baseball Shirt
APPAREL,2025-08-01,60.0,White Baseball Shirt,Large,OUTSIDE,,800.0,1.0,,,White Baseball Shirt
APPAREL,2025-08-01,60.0,White Baseball Shirt,XL,INSIDE,,800.0,32.0,,,White Baseball Shirt
APPAREL,2025-08-01,60.0,White Baseball Shirt,XL,OUTSIDE,,800.0,0.0,,,White Baseball Shirt
APPAREL,2025-08-01,60.0,White Baseball Shirt,2XL,INSIDE,,800.0,9.0,,,White Baseball Shirt
APPAREL,2025-08-01,60.0,White Baseball Shirt,2XL,OUTSIDE,,800.0,0.0,,,White Baseball Shirt
APPAREL,2025-08-01,61.0,Gold Baseball Shirt,Small,INSIDE,,800.0,0.0,,,Gold Baseball Shirt
APPAREL,2025-08-01,61.0,Gold Baseball Shirt,Small,OUTSIDE,,800.0,0.0,,,Gold Baseball Shirt
APPAREL,2025-08-01,61.0,Gold Baseball Shirt,Medium,INSIDE,,800.0,0.0,,,Gold Baseball Shirt
APPAREL,2025-08-01,61.0,Gold Baseball Shirt,Medium,OUTSIDE,,800.0,0.0,,,Gold Baseball Shirt
APPAREL,2025-08-01,61.0,Gold Baseball Shirt,Large,INSIDE,,800.0,2.0,,,Gold Baseball Shirt
APPAREL,2025-08-01,61.0,Gold Baseball Shirt,Large,OUTSIDE,,800.0,0.0,,,Gold Baseball Shirt
APPAREL,2025-08-01,61.0,Gold Baseball Shirt,XL,INSIDE,,800.0,11.0,,,Gold Baseball Shirt
APPAREL,2025-08-01,61.0,Gold Baseball Shirt,XL,OUTSIDE,,800.0,0.0,,,Gold Baseball Shirt
APPAREL,2025-08-01,61.0,Gold Baseball Shirt,2XL,INSIDE,,800.0,2.0,,,Gold Baseball Shirt
APPAREL,2025-08-01,61.0,Gold Baseball Shirt,2XL,OUTSIDE,,800.0,1.0,,,Gold Baseball Shirt
APPAREL,2025-08-01,62.0,Windbreaker,XS,INSIDE,,1650.0,0.0,,,Windbreaker
APPAREL,2025-08-01,62.0,Windbreaker,XS,OUTSIDE,,1650.0,0.0,,,Windbreaker
APPAREL,2025-08-01,62.0,Windbreaker,Small,INSIDE,,1650.0,0.0,,,Windbreaker
APPAREL,2025-08-01,62.0,Windbreaker,Small,OUTSIDE,,1650.0,8.0,,,Windbreaker
APPAREL,2025-08-01,62.0,Windbreaker,Medium,INSIDE,,1650.0,0.0,,,Windbreaker
APPAREL,2025-08-01,62.0,Windbreaker,Medium,OUTSIDE,,1650.0,0.0,,,Windbreaker
APPAREL,2025-08-01,62.0,Windbreaker,Large,INSIDE,,1650.0,0.0,,,Windbreaker
APPAREL,2025-08-01,62.0,Windbreaker,Large,OUTSIDE,,1650.0,0.0,,,Windbreaker
APPAREL,2025-08-01,62.0,Windbreaker,XL,INSIDE,,1650.0,0.0,,,Windbreaker
APPAREL,2025-08-01,62.0,Windbreaker,XL,OUTSIDE,,1650.0,0.0,,,Windbreaker
APPAREL,2025-08-01,62.0,Windbreaker,2XL,INSIDE,,1650.0,0.0,,,Windbreaker
APPAREL,2025-08-01,62.0,Windbreaker,2XL,OUTSIDE,,1650.0,8.0,,,Windbreaker
APPAREL,2025-08-01,62.0,Windbreaker,3XL,INSIDE,,1650.0,0.0,,,Windbreaker
APPAREL,2025-08-01,62.0,Windbreaker,3XL,OUTSIDE,,1650.0,0.0,,,Windbreaker
APPAREL,2025-08-01,62.0,Windbreaker,4XL,INSIDE,,1650.0,0.0,,,Windbreaker
APPAREL,2025-08-01,62.0,Windbreaker,4XL,OUTSIDE,,1650.0,21.0,,,Windbreaker
APPAREL,2025-08-01,62.0,Windbreaker,5XL,INSIDE,,1650.0,0.0,,,Windbreaker
APPAREL,2025-08-01,62.0,Windbreaker,5XL,OUTSIDE,,1650.0,8.0,,,Windbreaker
APPAREL,2025-08-01,63.0,White Hoodie w/ gold tiger head,XS,INSIDE,,1200.0,5.0,,,White Hoodie w/ gold tiger head
APPAREL,2025-08-01,63.0,White Hoodie w/ gold tiger head,XS,OUTSIDE,,1200.0,2.0,,,White Hoodie w/ gold tiger head
APPAREL,2025-08-01,63.0,White Hoodie w/ gold tiger head,Small,INSIDE,,1200.0,1.0,,,White Hoodie w/ gold tiger head
APPAREL,2025-08-01,63.0,White Hoodie w/ gold tiger head,Small,OUTSIDE,,1200.0,0.0,,,White Hoodie w/ gold tiger head
APPAREL,2025-08-01,63.0,White Hoodie w/ gold tiger head,2XL,INSIDE,,1200.0,0.0,,,White Hoodie w/ gold tiger head
APPAREL,2025-08-01,63.0,White Hoodie w/ gold tiger head,2XL,OUTSIDE,,1200.0,0.0,,,White Hoodie w/ gold tiger head
APPAREL,2025-08-01,64.0,White Hoodie w/ black tiger head,XS,INSIDE,,1200.0,0.0,,,White Hoodie w/ black tiger head
APPAREL,2025-08-01,64.0,White Hoodie w/ black tiger head,XS,OUTSIDE,,1200.0,1.0,,,White Hoodie w/ black tiger head
APPAREL,2025-08-01,64.0,White Hoodie w/ black tiger head,Small,INSIDE,,1200.0,2.0,,,White Hoodie w/ black tiger head
APPAREL,2025-08-01,64.0,White Hoodie w/ black tiger head,Small,OUTSIDE,,1200.0,0.0,,,White Hoodie w/ black tiger head
APPAREL,2025-08-01,64.0,White Hoodie w/ black tiger head,Medium,INSIDE,,1200.0,3.0,,,White Hoodie w/ black tiger head
APPAREL,2025-08-01,64.0,White Hoodie w/ black tiger head,Medium,OUTSIDE,,1200.0,0.0,,,White Hoodie w/ black tiger head
APPAREL,2025-08-01,64.0,White Hoodie w/ black tiger head,Large,INSIDE,,1200.0,0.0,,,White Hoodie w/ black tiger head
APPAREL,2025-08-01,64.0,White Hoodie w/ black tiger head,Large,OUTSIDE,,1200.0,0.0,,,White Hoodie w/ black tiger head
APPAREL,2025-08-01,64.0,White Hoodie w/ black tiger head,2XL,INSIDE,,1200.0,0.0,,,White Hoodie w/ black tiger head
APPAREL,2025-08-01,64.0,White Hoodie w/ black tiger head,2XL,OUTSIDE,,1200.0,0.0,,,White Hoodie w/ black tiger head
APPAREL,2025-08-01,65.0,White Hoodie w/ Gold TIgers  Lettering,Medium,INSIDE,,1200.0,0.0,,,White Hoodie w/ Gold TIgers Lettering
APPAREL,2025-08-01,65.0,White Hoodie w/ Gold TIgers  Lettering,Medium,OUTSIDE,,1200.0,0.0,,,White Hoodie w/ Gold TIgers Lettering
APPAREL,2025-08-01,65.0,White Hoodie w/ Gold TIgers  Lettering,2XL,INSIDE,,1200.0,0.0,,,White Hoodie w/ Gold TIgers Lettering
APPAREL,2025-08-01,65.0,White Hoodie w/ Gold TIgers  Lettering,2XL,OUTSIDE,,1200.0,0.0,,,White Hoodie w/ Gold TIgers Lettering
APPAREL,2025-08-01,66.0,Yellow Hoodie w/ Tigers Lettering,Medium,INSIDE,,1200.0,0.0,,,Yellow Hoodie w/ Tigers Lettering
APPAREL,2025-08-01,66.0,Yellow Hoodie w/ Tigers Lettering,Medium,OUTSIDE,,1200.0,0.0,,,Yellow Hoodie w/ Tigers Lettering
APPAREL,2025-08-01,67.0,Varsity Hoodie,Small,INSIDE,,2100.0,0.0,,,Varsity Hoodie
APPAREL,2025-08-01,67.0,Varsity Hoodie,Small,OUTSIDE,,2100.0,0.0,,,Varsity Hoodie
APPAREL,2025-08-01,67.0,Varsity Hoodie,Medium,INSIDE,,2100.0,0.0,,,Varsity Hoodie
APPAREL,2025-08-01,67.0,Varsity Hoodie,Medium,OUTSIDE,,2100.0,0.0,,,Varsity Hoodie
APPAREL,2025-08-01,67.0,Varsity Hoodie,XL,INSIDE,,2100.0,0.0,,,Varsity Hoodie
APPAREL,2025-08-01,67.0,Varsity Hoodie,XL,OUTSIDE,,2100.0,0.0,,,Varsity Hoodie
APPAREL,2025-08-01,67.0,Varsity Hoodie,2XL,INSIDE,,2100.0,0.0,,,Varsity Hoodie
APPAREL,2025-08-01,67.0,Varsity Hoodie,2XL,OUTSIDE,,2100.0,0.0,,,Varsity Hoodie
APPAREL,2025-08-01,68.0,Varsity Sweatshirt,Medium,INSIDE,,1650.0,0.0,,,Varsity Sweatshirt
APPAREL,2025-08-01,68.0,Varsity Sweatshirt,Medium,OUTSIDE,,1650.0,0.0,,,Varsity Sweatshirt
APPAREL,2025-08-01,68.0,Varsity Sweatshirt,Large,INSIDE,,1650.0,2.0,,,Varsity Sweatshirt
APPAREL,2025-08-01,68.0,Varsity Sweatshirt,Large,OUTSIDE,,1650.0,1.0,,,Varsity Sweatshirt
APPAREL,2025-08-01,68.0,Varsity Sweatshirt,XL,INSIDE,,1650.0,2.0,,,Varsity Sweatshirt
APPAREL,2025-08-01,68.0,Varsity Sweatshirt,XL,OUTSIDE,,1650.0,0.0,,,Varsity Sweatshirt
APPAREL,2025-08-01,68.0,Varsity Sweatshirt,3XL,INSIDE,,1650.0,2.0,,,Varsity Sweatshirt
APPAREL,2025-08-01,68.0,Varsity Sweatshirt,3XL,OUTSIDE,,1650.0,0.0,,,Varsity Sweatshirt
APPAREL,2025-08-01,69.0,Yellow Shirt (tiger head print in middle),XS,INSIDE,,700.0,0.0,,,Yellow Shirt (tiger head print in middle)
APPAREL,2025-08-01,69.0,Yellow Shirt (tiger head print in middle),XS,OUTSIDE,,700.0,0.0,,,Yellow Shirt (tiger head print in middle)
APPAREL,2025-08-01,69.0,Yellow Shirt (tiger head print in middle),XL,INSIDE,,700.0,1.0,,,Yellow Shirt (tiger head print in middle)
APPAREL,2025-08-01,69.0,Yellow Shirt (tiger head print in middle),XL,OUTSIDE,,700.0,1.0,,,Yellow Shirt (tiger head print in middle)
APPAREL,2025-08-01,70.0,Varsity Retro Shirt,XS,INSIDE,,900.0,3.0,,,Varsity Retro Shirt
APPAREL,2025-08-01,70.0,Varsity Retro Shirt,XS,OUTSIDE,,900.0,0.0,,,Varsity Retro Shirt
APPAREL,2025-08-01,70.0,Varsity Retro Shirt,Small,INSIDE,,900.0,5.0,,,Varsity Retro Shirt
APPAREL,2025-08-01,70.0,Varsity Retro Shirt,Small,OUTSIDE,,900.0,0.0,,,Varsity Retro Shirt
APPAREL,2025-08-01,70.0,Varsity Retro Shirt,Medium,INSIDE,,900.0,5.0,,,Varsity Retro Shirt
APPAREL,2025-08-01,70.0,Varsity Retro Shirt,Medium,OUTSIDE,,900.0,0.0,,,Varsity Retro Shirt
APPAREL,2025-08-01,70.0,Varsity Retro Shirt,Large,INSIDE,,900.0,5.0,,,Varsity Retro Shirt
APPAREL,2025-08-01,70.0,Varsity Retro Shirt,Large,OUTSIDE,,900.0,0.0,,,Varsity Retro Shirt
APPAREL,2025-08-01,70.0,Varsity Retro Shirt,XL,INSIDE,,900.0,5.0,,,Varsity Retro Shirt
APPAREL,2025-08-01,70.0,Varsity Retro Shirt,XL,OUTSIDE,,900.0,0.0,,,Varsity Retro Shirt
APPAREL,2025-08-01,70.0,Varsity Retro Shirt,2XL,INSIDE,,900.0,1.0,,,Varsity Retro Shirt
APPAREL,2025-08-01,70.0,Varsity Retro Shirt,2XL,OUTSIDE,,900.0,0.0,,,Varsity Retro Shirt
APPAREL,2025-08-01,70.0,Varsity Retro Shirt,3XL,INSIDE,,900.0,1.0,,,Varsity Retro Shirt
APPAREL,2025-08-01,70.0,Varsity Retro Shirt,3XL,OUTSIDE,,900.0,1.0,,,Varsity Retro Shirt
