fold,origin,origin_date,sku,category,actual_30d,naive_denom,arm,method,yhat,abs_err,sq_err,mase
6,641,2026-02-02,192,Lanyards & IDs,64.0,5.05,per-SKU,persku_rolling_mean_180,51.333333333333314,12.666666666666686,160.4444444444449,2.508250825082512
6,641,2026-02-02,192,Lanyards & IDs,64.0,5.05,per-SKU,persku_tsb,77.38632972081659,13.38632972081659,179.19382339441756,2.6507583605577407
6,641,2026-02-02,192,Lanyards & IDs,64.0,5.05,per-SKU,persku_ewma_a0.1,72.14798726325675,8.147987263256752,66.38969644219425,1.6134628244072777
6,641,2026-02-02,192,Lanyards & IDs,64.0,5.05,top-down,topdown_RM6_180,75.33803401078391,11.338034010783915,128.55101522969278,2.245155249660181
6,641,2026-02-02,192,Lanyards & IDs,64.0,5.05,top-down,topdown_rolling_mean_30,93.06926586478637,29.069265864786374,845.0222179176343,5.756290270254728
6,641,2026-02-02,192,Lanyards & IDs,64.0,5.05,top-down,topdown_tsb,136.61403586404685,72.61403586404685,5272.798204465083,14.379017002781556
6,641,2026-02-02,209,Keychains & Charms,0.0,19.05,per-SKU,persku_rolling_mean_30,0.0,0.0,0.0,0.0
6,641,2026-02-02,209,Keychains & Charms,0.0,19.05,per-SKU,persku_rolling_mean_180,0.0,0.0,0.0,0.0
6,641,2026-02-02,209,Keychains & Charms,0.0,19.05,per-SKU,persku_tsb,2.456256013427383e-15,2.456256013427383e-15,6.0331936034981806e-30,1.2893732353949517e-16
6,641,2026-02-02,209,Keychains & Charms,0.0,19.05,per-SKU,persku_ewma_a0.1,1.1231197544025341e-15,1.1231197544025341e-15,1.2613979827292086e-30,5.89564175539388e-17
6,641,2026-02-02,209,Keychains & Charms,0.0,19.05,top-down,topdown_RM6_180,0.0,0.0,0.0,0.0
6,641,2026-02-02,209,Keychains & Charms,0.0,19.05,top-down,topdown_rolling_mean_30,0.0,0.0,0.0,0.0
6,641,2026-02-02,209,Keychains & Charms,0.0,19.05,top-down,topdown_tsb,0.0,0.0,0.0,0.0
6,641,2026-02-02,212,Stationery,1.0,19.75,per-SKU,persku_rolling_mean_30,3.000000000000001,2.000000000000001,4.0000000000000036,0.10126582278481017
6,641,2026-02-02,212,Stationery,1.0,19.75,per-SKU,persku_rolling_mean_180,61.16666666666668,60.16666666666668,3620.027777777779,3.046413502109705
6,641,2026-02-02,212,Stationery,1.0,19.75,per-SKU,persku_tsb,17.421293668197837,16.421293668197837,269.6588857371944,0.8314579072505234
6,641,2026-02-02,212,Stationery,1.0,19.75,per-SKU,persku_ewma_a0.1,4.5543481137047905,3.5543481137047905,12.633390513396803,0.17996699309897674
6,641,2026-02-02,212,Stationery,1.0,19.75,top-down,topdown_RM6_180,39.716221602231975,38.716221602231975,1498.945815153134,1.9603150178345303
6,641,2026-02-02,212,Stationery,1.0,19.75,top-down,topdown_rolling_mean_30,47.9553607014747,46.9553607014747,2204.805898605595,2.3774866177961873
6,641,2026-02-02,212,Stationery,1.0,19.75,top-down,topdown_tsb,66.18824481788796,65.18824481788796,4249.507262436897,3.3006706236905297
6,641,2026-02-02,213,Stationery,0.0,5.1,per-SKU,persku_rolling_mean_30,0.0,0.0,0.0,0.0
6,641,2026-02-02,213,Stationery,0.0,5.1,per-SKU,persku_rolling_mean_180,0.0,0.0,0.0,0.0
6,641,2026-02-02,213,Stationery,0.0,5.1,per-SKU,persku_tsb,3.857124052629677e-10,3.857124052629677e-10,1.4877405957374385e-19,7.562988338489564e-11
6,641,2026-02-02,213,Stationery,0.0,5.1,per-SKU,persku_ewma_a0.1,3.5122604464586847e-10,3.5122604464586847e-10,1.233597344375816e-19,6.886785189134677e-11
6,641,2026-02-02,213,Stationery,0.0,5.1,top-down,topdown_RM6_180,0.0,0.0,0.0,0.0
6,641,2026-02-02,213,Stationery,0.0,5.1,top-down,topdown_rolling_mean_30,0.0,0.0,0.0,0.0
6,641,2026-02-02,213,Stationery,0.0,5.1,top-down,topdown_tsb,0.0,0.0,0.0,0.0
6,641,2026-02-02,215,Lanyards & IDs,314.0,138.2,per-SKU,persku_rolling_mean_30,750.9999999999999,436.9999999999999,190968.9999999999,3.1620839363241675
6,641,2026-02-02,215,Lanyards & IDs,314.0,138.2,per-SKU,persku_rolling_mean_180,610.1666666666665,296.1666666666665,87714.69444444435,2.1430294259527245
6,641,2026-02-02,215,Lanyards & IDs,314.0,138.2,per-SKU,persku_tsb,1065.0326498831284,751.0326498831284,564050.0411904738,5.43438965183161
6,641,2026-02-02,215,Lanyards & IDs,314.0,138.2,per-SKU,persku_ewma_a0.1,1467.7746876658573,1153.7746876658573,1331196.0298984465,8.348586741431674
6,641,2026-02-02,215,Lanyards & IDs,314.0,138.2,top-down,topdown_RM6_180,664.9572791372874,350.9572791372874,123171.01177944787,2.5394882716156832
6,641,2026-02-02,215,Lanyards & IDs,314.0,138.2,top-down,topdown_rolling_mean_30,821.4587308170879,507.45873081708794,257514.36348248972,3.6719155630758897
6,641,2026-02-02,215,Lanyards & IDs,314.0,138.2,top-down,topdown_tsb,1205.798621810561,891.7986218105609,795304.7818632158,6.452956742478734
6,641,2026-02-02,216,Lanyards & IDs,0.0,22.75,per-SKU,persku_rolling_mean_30,0.0,0.0,0.0,0.0
6,641,2026-02-02,216,Lanyards & IDs,0.0,22.75,per-SKU,persku_rolling_mean_180,0.0,0.0,0.0,0.0
6,641,2026-02-02,216,Lanyards & IDs,0.0,22.75,per-SKU,persku_tsb,2.1793663893807786e-10,2.1793663893807786e-10,4.7496378591626116e-20,9.57963248079463e-12
6,641,2026-02-02,216,Lanyards & IDs,0.0,22.75,per-SKU,persku_ewma_a0.1,2.0970644938145688e-10,2.0970644938145688e-10,4.3976794912177536e-20,9.217865906877225e-12
6,641,2026-02-02,216,Lanyards & IDs,0.0,22.75,top-down,topdown_RM6_180,0.0,0.0,0.0,0.0
6,641,2026-02-02,216,Lanyards & IDs,0.0,22.75,top-down,topdown_rolling_mean_30,0.0,0.0,0.0,0.0
6,641,2026-02-02,216,Lanyards & IDs,0.0,22.75,top-down,topdown_tsb,0.0,0.0,0.0,0.0
6,641,2026-02-02,221,Stationery,0.0,17.8,per-SKU,persku_rolling_mean_30,0.0,0.0,0.0,0.0
6,641,2026-02-02,221,Stationery,0.0,17.8,per-SKU,persku_rolling_mean_180,34.166666666666664,34.166666666666664,1167.3611111111109,1.9194756554307113
6,641,2026-02-02,221,Stationery,0.0,17.8,per-SKU,persku_tsb,0.13539404338970407,0.13539404338970407,0.018331546985413068,0.007606406932005846
6,641,2026-02-02,221,Stationery,0.0,17.8,per-SKU,persku_ewma_a0.1,0.06322892122952242,0.06322892122952242,0.003997896479849152,0.003552186585928226
6,641,2026-02-02,221,Stationery,0.0,17.8,top-down,topdown_RM6_180,3.7233957752092475,3.7233957752092475,13.863676098846073,0.2091795379331038
6,641,2026-02-02,221,Stationery,0.0,17.8,top-down,topdown_rolling_mean_30,4.495815065763253,4.495815065763253,20.212353105543844,0.2525738800990591
6,641,2026-02-02,221,Stationery,0.0,17.8,top-down,topdown_tsb,6.205147951676995,6.205147951676995,38.503861102201206,0.3486038175099435
6,641,2026-02-02,227,Stationery,44.0,19.35,per-SKU,persku_rolling_mean_30,56.999999999999986,12.999999999999986,168.99999999999963,0.6718346253229966
6,641,2026-02-02,227,Stationery,44.0,19.35,per-SKU,persku_rolling_mean_180,46.166666666666686,2.1666666666666856,4.694444444444526,0.11197243755383388
6,641,2026-02-02,227,Stationery,44.0,19.35,per-SKU,persku_tsb,37.011357077489464,6.988642922510536,48.841129898356606,0.3611701768739295
6,641,2026-02-02,227,Stationery,44.0,19.35,per-SKU,persku_ewma_a0.1,40.82352171779337,3.176478282206631,10.090014277330388,0.16415908435176385
6,641,2026-02-02,227,Stationery,44.0,19.35,top-down,topdown_RM6_180,35.06197688322042,8.938023116779583,79.8882572360862,0.46191333936845386
6,641,2026-02-02,227,Stationery,44.0,19.35,top-down,topdown_rolling_mean_30,42.33559186927063,1.6644081307293703,2.770254425638037,0.0860159240687013
6,641,2026-02-02,227,Stationery,44.0,19.35,top-down,topdown_tsb,58.43180987829171,14.431809878291709,208.27713636315815,0.7458299678703725
6,641,2026-02-02,228,Stationery,55.0,36.1,per-SKU,persku_rolling_mean_30,107.99999999999997,52.99999999999997,2808.999999999997,1.4681440443213287
6,641,2026-02-02,228,Stationery,55.0,36.1,per-SKU,persku_rolling_mean_180,90.83333333333329,35.833333333333286,1284.0277777777744,0.9926131117266838
6,641,2026-02-02,228,Stationery,55.0,36.1,per-SKU,persku_tsb,84.16738055496278,29.167380554962776,850.7360884380206,0.8079606801928746
6,641,2026-02-02,228,Stationery,55.0,36.1,per-SKU,persku_ewma_a0.1,80.2933649049094,25.293364904909396,639.7543082129023,0.7006472272828087
6,641,2026-02-02,228,Stationery,55.0,36.1,top-down,topdown_RM6_180,70.12395376644083,15.123953766440835,228.7339775294399,0.4189460877130425
6,641,2026-02-02,228,Stationery,55.0,36.1,top-down,topdown_rolling_mean_30,84.67118373854126,29.67118373854126,880.3791444462753,0.8219164470510044
6,641,2026-02-02,228,Stationery,55.0,36.1,top-down,topdown_tsb,116.86361975658342,61.86361975658342,3827.1074493871383,1.7136736774676846
6,641,2026-02-02,229,Stationery,71.0,57.8,per-SKU,persku_rolling_mean_30,82.0,11.0,121.0,0.1903114186851211
6,641,2026-02-02,229,Stationery,71.0,57.8,per-SKU,persku_rolling_mean_180,113.33333333333329,42.333333333333286,1792.111111111107,0.7324106113033441
6,641,2026-02-02,229,Stationery,71.0,57.8,per-SKU,persku_tsb,65.43106466681132,5.568935333188676,31.013040745237273,0.09634836216589406
6,641,2026-02-02,229,Stationery,71.0,57.8,per-SKU,persku_ewma_a0.1,61.90283142608432,9.097168573915681,82.75847606223907,0.15739045975632668
6,641,2026-02-02,229,Stationery,71.0,57.8,top-down,topdown_RM6_180,65.77999202869671,5.220007971303289,27.248483220469883,0.09031155659694272
6,641,2026-02-02,229,Stationery,71.0,57.8,top-down,topdown_rolling_mean_30,79.42606616181749,8.426066161817488,70.9985909633257,0.1457796913809254
6,641,2026-02-02,229,Stationery,71.0,57.8,top-down,topdown_tsb,109.62428047962693,38.62428047962693,1491.83504256889,0.6682401467063483
6,641,2026-02-02,242,Plush & Souvenirs,0.0,93.5,per-SKU,persku_rolling_mean_30,0.0,0.0,0.0,0.0
6,641,2026-02-02,242,Plush & Souvenirs,0.0,93.5,per-SKU,persku_rolling_mean_180,0.0,0.0,0.0,0.0
6,641,2026-02-02,242,Plush & Souvenirs,0.0,93.5,per-SKU,persku_tsb,3.6771306037368144e-16,3.6771306037368144e-16,1.352128947693787e-31,3.932760003996593e-18
6,641,2026-02-02,242,Plush & Souvenirs,0.0,93.5,per-SKU,persku_ewma_a0.1,4.917840708932483e-16,4.917840708932483e-16,2.418515723843355e-31,5.25972268335025e-18
6,641,2026-02-02,242,Plush & Souvenirs,0.0,93.5,top-down,topdown_RM6_180,0.0,0.0,0.0,0.0
6,641,2026-02-02,242,Plush & Souvenirs,0.0,93.5,top-down,topdown_rolling_mean_30,0.0,0.0,0.0,0.0
6,641,2026-02-02,242,Plush & Souvenirs,0.0,93.5,top-down,topdown_tsb,0.0,0.0,0.0,0.0
6,641,2026-02-02,250,Plush & Souvenirs,0.0,5.4,per-SKU,persku_rolling_mean_30,0.0,0.0,0.0,0.0
6,641,2026-02-02,250,Plush & Souvenirs,0.0,5.4,per-SKU,persku_rolling_mean_180,0.0,0.0,0.0,0.0
6,641,2026-02-02,250,Plush & Souvenirs,0.0,5.4,per-SKU,persku_tsb,1.037507411585985e-15,1.037507411585985e-15,1.0764216290958504e-30,1.9213100214555276e-16
6,641,2026-02-02,250,Plush & Souvenirs,0.0,5.4,per-SKU,persku_ewma_a0.1,9.997377283844308e-16,9.997377283844308e-16,9.99475525555262e-31,1.8513661636748718e-16
6,641,2026-02-02,250,Plush & Souvenirs,0.0,5.4,top-down,topdown_RM6_180,0.0,0.0,0.0,0.0
6,641,2026-02-02,250,Plush & Souvenirs,0.0,5.4,top-down,topdown_rolling_mean_30,0.0,0.0,0.0,0.0
6,641,2026-02-02,250,Plush & Souvenirs,0.0,5.4,top-down,topdown_tsb,0.0,0.0,0.0,0.0
6,641,2026-02-02,251,Plush & Souvenirs,0.0,27.6,per-SKU,persku_rolling_mean_30,0.0,0.0,0.0,0.0
6,641,2026-02-02,251,Plush & Souvenirs,0.0,27.6,per-SKU,persku_rolling_mean_180,19.833333333333336,19.833333333333336,393.3611111111112,0.7185990338164252
6,641,2026-02-02,251,Plush & Souvenirs,0.0,27.6,per-SKU,persku_tsb,0.0030419548319089943,0.0030419548319089943,9.253489199374478e-06,0.00011021575477931139
6,641,2026-02-02,251,Plush & Souvenirs,0.0,27.6,per-SKU,persku_ewma_a0.1,0.0029531937717721794,0.0029531937717721794,8.721353453633991e-06,0.00010699977433957171
6,641,2026-02-02,251,Plush & Souvenirs,0.0,27.6,top-down,topdown_RM6_180,0.0,0.0,0.0,0.0
6,641,2026-02-02,251,Plush & Souvenirs,0.0,27.6,top-down,topdown_rolling_mean_30,0.0,0.0,0.0,0.0
6,641,2026-02-02,251,Plush & Souvenirs,0.0,27.6,top-down,topdown_tsb,0.0,0.0,0.0,0.0
6,641,2026-02-02,252,Plush & Souvenirs,0.0,9.3,per-SKU,persku_rolling_mean_30,0.0,0.0,0.0,0.0
6,641,2026-02-02,252,Plush & Souvenirs,0.0,9.3,per-SKU,persku_rolling_mean_180,0.0,0.0,0.0,0.0
6,641,2026-02-02,252,Plush & Souvenirs,0.0,9.3,per-SKU,persku_tsb,8.049797778235785e-16,8.049797778235785e-16,6.479924427048978e-31,8.655696535737402e-17
6,641,2026-02-02,252,Plush & Souvenirs,0.0,9.3,per-SKU,persku_ewma_a0.1,7.23594252542299e-16,7.23594252542299e-16,5.235886423122484e-31,7.780583360669882e-17
6,641,2026-02-02,252,Plush & Souvenirs,0.0,9.3,top-down,topdown_RM6_180,0.0,0.0,0.0,0.0
6,641,2026-02-02,252,Plush & Souvenirs,0.0,9.3,top-down,topdown_rolling_mean_30,0.0,0.0,0.0,0.0
6,641,2026-02-02,252,Plush & Souvenirs,0.0,9.3,top-down,topdown_tsb,0.0,0.0,0.0,0.0
6,641,2026-02-02,261,Stationery,44.0,57.1,per-SKU,persku_rolling_mean_30,66.00000000000001,22.000000000000014,484.0000000000006,0.38528896672504404
6,641,2026-02-02,261,Stationery,44.0,57.1,per-SKU,persku_rolling_mean_180,82.1666666666667,38.1666666666667,1456.694444444447,0.6684179801517811
6,641,2026-02-02,261,Stationery,44.0,57.1,per-SKU,persku_tsb,71.3535064663366,27.353506466336597,748.214316003918,0.4790456473964378
6,641,2026-02-02,261,Stationery,44.0,57.1,per-SKU,persku_ewma_a0.1,102.76373744382333,58.76373744382333,3453.176838366604,1.0291372582105662
6,641,2026-02-02,261,Stationery,44.0,57.1,top-down,topdown_RM6_180,85.6381028298127,41.638102829812695,1733.731607266056,0.7292137098040752
6,641,2026-02-02,261,Stationery,44.0,57.1,top-down,topdown_rolling_mean_30,103.40374651255483,59.40374651255483,3528.8050997278706,1.0403458233372125
6,641,2026-02-02,261,Stationery,44.0,57.1,top-down,topdown_tsb,142.71840288857092,98.71840288857092,9745.323068870208,1.7288687020765485
6,641,2026-02-02,267,Shirts & Tops,17.0,5.2,per-SKU,persku_rolling_mean_30,104.00000000000001,87.00000000000001,7569.000000000003,16.730769230769234
6,641,2026-02-02,267,Shirts & Tops,17.0,5.2,per-SKU,persku_rolling_mean_180,39.16666666666668,22.16666666666668,491.36111111111165,4.2628205128205146
6,641,2026-02-02,267,Shirts & Tops,17.0,5.2,per-SKU,persku_tsb,159.94334560193766,142.94334560193766,20432.80005187499,27.48910492344955
6,641,2026-02-02,267,Shirts & Tops,17.0,5.2,per-SKU,persku_ewma_a0.1,190.3202546547309,173.3202546547309,30039.910673580765,33.33081820283286
6,641,2026-02-02,267,Shirts & Tops,17.0,5.2,top-down,topdown_RM6_180,77.63480055020635,60.63480055020635,3676.5790377633043,11.660538567347375
6,641,2026-02-02,267,Shirts & Tops,17.0,5.2,top-down,topdown_rolling_mean_30,83.67744154057773,66.67744154057773,4445.881210397161,12.822584911649564
6,641,2026-02-02,267,Shirts & Tops,17.0,5.2,top-down,topdown_tsb,134.44423800861358,117.44423800861358,13793.149041423874,22.58543038627184
6,641,2026-02-02,276,Stationery,0.0,31.4,per-SKU,persku_rolling_mean_30,0.0,0.0,0.0,0.0
6,641,2026-02-02,276,Stationery,0.0,31.4,per-SKU,persku_rolling_mean_180,0.0,0.0,0.0,0.0
6,641,2026-02-02,276,Stationery,0.0,31.4,per-SKU,persku_tsb,2.6522501472924303e-11,2.6522501472924303e-11,7.034430843812718e-22,8.446656520039587e-13
6,641,2026-02-02,276,Stationery,0.0,31.4,per-SKU,persku_ewma_a0.1,1.167820608130307e-11,1.167820608130307e-11,1.3638049727738403e-22,3.7191739112430165e-13
6,641,2026-02-02,276,Stationery,0.0,31.4,top-down,topdown_RM6_180,0.0,0.0,0.0,0.0
6,641,2026-02-02,276,Stationery,0.0,31.4,top-down,topdown_rolling_mean_30,0.0,0.0,0.0,0.0
6,641,2026-02-02,276,Stationery,0.0,31.4,top-down,topdown_tsb,0.0,0.0,0.0,0.0
6,641,2026-02-02,277,Stationery,50.0,49.15,per-SKU,persku_rolling_mean_30,109.00000000000004,59.00000000000004,3481.000000000005,1.2004069175991872
6,641,2026-02-02,277,Stationery,50.0,49.15,per-SKU,persku_rolling_mean_180,69.50000000000001,19.500000000000014,380.25000000000057,0.396744659206511
6,641,2026-02-02,277,Stationery,50.0,49.15,per-SKU,persku_tsb,160.92299277652253,110.92299277652253,12303.91032650047,2.2568258957583427
6,641,2026-02-02,277,Stationery,50.0,49.15,per-SKU,persku_ewma_a0.1,202.3438422719429,152.3438422719429,23208.646278178614,3.0995695274047383
6,641,2026-02-02,277,Stationery,50.0,49.15,top-down,topdown_RM6_180,81.91470705460345,31.914707054603454,1018.5485263811555,0.6493327986694497
6,641,2026-02-02,277,Stationery,50.0,49.15,top-down,topdown_rolling_mean_30,98.90793144679157,48.907931446791565,2391.9857584040633,0.9950749022744978
6,641,2026-02-02,277,Stationery,50.0,49.15,top-down,topdown_tsb,136.5132549368939,86.5132549368939,7484.543279775997,1.7601882998350744
6,641,2026-02-02,291,Shirts & Tops,65.0,10.5,per-SKU,persku_rolling_mean_30,210.0,145.0,21025.0,13.80952380952381
6,641,2026-02-02,291,Shirts & Tops,65.0,10.5,per-SKU,persku_rolling_mean_180,35.0,30.0,900.0,2.857142857142857
6,641,2026-02-02,291,Shirts & Tops,65.0,10.5,per-SKU,persku_tsb,349.3155124954724,284.3155124954724,80835.3106455631,27.077667856711656
6,641,2026-02-02,291,Shirts & Tops,65.0,10.5,per-SKU,persku_ewma_a0.1,413.43119294579645,348.43119294579645,121404.29621763084,33.1839231376949
6,641,2026-02-02,291,Shirts & Tops,65.0,10.5,top-down,topdown_RM6_180,85.35763411279233,20.357634112792326,414.4332666703258,1.938822296456412
6,641,2026-02-02,291,Shirts & Tops,65.0,10.5,top-down,topdown_rolling_mean_30,92.00137551581845,27.001375515818452,729.0742797462402,2.5715595729350906
6,641,2026-02-02,291,Shirts & Tops,65.0,10.5,top-down,topdown_tsb,147.81827215606728,82.81827215606728,6858.866202916429,7.887454491054027
6,641,2026-02-02,326,Stationery,0.0,5.2,per-SKU,persku_rolling_mean_30,0.0,0.0,0.0,0.0
6,641,2026-02-02,326,Stationery,0.0,5.2,per-SKU,persku_rolling_mean_180,0.0,0.0,0.0,0.0
6,641,2026-02-02,326,Stationery,0.0,5.2,per-SKU,persku_tsb,3.629995411558535e-10,3.629995411558535e-10,1.3176866687936017e-19,6.980760406843337e-11
6,641,2026-02-02,326,Stationery,0.0,5.2,per-SKU,persku_ewma_a0.1,3.944642684519713e-10,3.944642684519713e-10,1.5560205908534888e-19,7.585851316384063e-11
6,641,2026-02-02,326,Stationery,0.0,5.2,top-down,topdown_RM6_180,0.0,0.0,0.0,0.0
6,641,2026-02-02,326,Stationery,0.0,5.2,top-down,topdown_rolling_mean_30,0.0,0.0,0.0,0.0
6,641,2026-02-02,326,Stationery,0.0,5.2,top-down,topdown_tsb,0.0,0.0,0.0,0.0
6,641,2026-02-02,340,Lanyards & IDs,0.0,15.5,per-SKU,persku_rolling_mean_30,0.0,0.0,0.0,0.0
6,641,2026-02-02,340,Lanyards & IDs,0.0,15.5,per-SKU,persku_rolling_mean_180,20.999999999999993,20.999999999999993,440.9999999999997,1.3548387096774188
6,641,2026-02-02,340,Lanyards & IDs,0.0,15.5,per-SKU,persku_tsb,9.070928631682912e-05,9.070928631682912e-05,8.228174624108482e-09,5.852212020440588e-06
6,641,2026-02-02,340,Lanyards & IDs,0.0,15.5,per-SKU,persku_ewma_a0.1,2.6209013965635247e-05,2.6209013965635247e-05,6.869124130508634e-10,1.6909041268151772e-06
6,641,2026-02-02,340,Lanyards & IDs,0.0,15.5,top-down,topdown_RM6_180,0.0,0.0,0.0,0.0
6,641,2026-02-02,340,Lanyards & IDs,0.0,15.5,top-down,topdown_rolling_mean_30,0.0,0.0,0.0,0.0
6,641,2026-02-02,340,Lanyards & IDs,0.0,15.5,top-down,topdown_tsb,0.0,0.0,0.0,0.0
6,641,2026-02-02,346,Keychains & Charms,0.0,8.0,per-SKU,persku_rolling_mean_30,0.0,0.0,0.0,0.0
6,641,2026-02-02,346,Keychains & Charms,0.0,8.0,per-SKU,persku_rolling_mean_180,25.500000000000007,25.500000000000007,650.2500000000003,3.187500000000001
6,641,2026-02-02,346,Keychains & Charms,0.0,8.0,per-SKU,persku_tsb,0.060455557211219896,0.060455557211219896,0.003654874397719082,0.007556944651402487
6,641,2026-02-02,346,Keychains & Charms,0.0,8.0,per-SKU,persku_ewma_a0.1,0.030527596010707654,0.030527596010707654,0.0009319341181929739,0.0038159495013384568
6,641,2026-02-02,346,Keychains & Charms,0.0,8.0,top-down,topdown_RM6_180,5.7201929703652645,5.7201929703652645,32.720607618216185,0.7150241212956581
6,641,2026-02-02,346,Keychains & Charms,0.0,8.0,top-down,topdown_rolling_mean_30,12.951068228807722,12.951068228807722,167.73016826723278,1.6188835286009653
6,641,2026-02-02,346,Keychains & Charms,0.0,8.0,top-down,topdown_tsb,19.704894806312353,19.704894806312353,388.28287932783553,2.463111850789044
6,641,2026-02-02,350,Keychains & Charms,53.0,14.6,per-SKU,persku_rolling_mean_30,292.0,239.0,57121.0,16.36986301369863
6,641,2026-02-02,350,Keychains & Charms,53.0,14.6,per-SKU,persku_rolling_mean_180,78.83333333333334,25.833333333333343,667.3611111111117,1.7694063926940646
6,641,2026-02-02,350,Keychains & Charms,53.0,14.6,per-SKU,persku_tsb,388.7830011642385,335.7830011642385,112750.22387086299,22.99883569618072
6,641,2026-02-02,350,Keychains & Charms,53.0,14.6,per-SKU,persku_ewma_a0.1,467.3971776762679,414.3971776762679,171725.02086605635,28.383368333990955
6,641,2026-02-02,350,Keychains & Charms,53.0,14.6,top-down,topdown_RM6_180,112.73546979094877,59.73546979094877,3568.326351145353,4.091470533626628
6,641,2026-02-02,350,Keychains & Charms,53.0,14.6,top-down,topdown_rolling_mean_30,255.24396967608553,202.24396967608553,40902.6232703414,13.852326690142844
6,641,2026-02-02,350,Keychains & Charms,53.0,14.6,top-down,topdown_tsb,388.35063514107264,335.35063514107264,112460.04848952082,22.969221585004977
6,641,2026-02-02,352,Plush & Souvenirs,79.0,3.25,per-SKU,persku_rolling_mean_30,38.999999999999986,40.000000000000014,1600.0000000000011,12.307692307692312
6,641,2026-02-02,352,Plush & Souvenirs,79.0,3.25,per-SKU,persku_rolling_mean_180,22.66666666666667,56.33333333333333,3173.444444444444,17.333333333333332
6,641,2026-02-02,352,Plush & Souvenirs,79.0,3.25,per-SKU,persku_tsb,55.48999909055125,23.51000090944875,552.7201427622811,7.233846433676538
6,641,2026-02-02,352,Plush & Souvenirs,79.0,3.25,per-SKU,persku_ewma_a0.1,64.62987993391155,14.370120066088447,206.50035071379781,4.421575404950291
6,641,2026-02-02,352,Plush & Souvenirs,79.0,3.25,top-down,topdown_RM6_180,37.4050822122571,41.5949177877429,1730.1371857690908,12.798436242382431
6,641,2026-02-02,352,Plush & Souvenirs,79.0,3.25,top-down,topdown_rolling_mean_30,62.81614349775786,16.183856502242143,261.9172112851653,4.9796481545360445
6,641,2026-02-02,352,Plush & Souvenirs,79.0,3.25,top-down,topdown_tsb,89.87552279701974,10.875522797019741,118.27699610849609,3.346314706775305
6,641,2026-02-02,354,Plush & Souvenirs,15.0,4.1,per-SKU,persku_rolling_mean_30,36.00000000000001,21.000000000000007,441.0000000000003,5.121951219512197
6,641,2026-02-02,354,Plush & Souvenirs,15.0,4.1,per-SKU,persku_rolling_mean_180,14.16666666666666,0.8333333333333393,0.6944444444444543,0.20325203252032667
6,641,2026-02-02,354,Plush & Souvenirs,15.0,4.1,per-SKU,persku_tsb,45.36744613294222,30.36744613294222,922.1817846371474,7.406694178766395
6,641,2026-02-02,354,Plush & Souvenirs,15.0,4.1,per-SKU,persku_ewma_a0.1,93.4565926502139,78.4565926502139,6155.4369302815985,19.135754304930224
6,641,2026-02-02,354,Plush & Souvenirs,15.0,4.1,top-down,topdown_RM6_180,16.227204783258593,1.2272047832585926,1.5060315800527693,0.29931823981916894
6,641,2026-02-02,354,Plush & Souvenirs,15.0,4.1,top-down,topdown_rolling_mean_30,27.251121076233186,12.251121076233186,150.08996762452497,2.988078311276387
6,641,2026-02-02,354,Plush & Souvenirs,15.0,4.1,top-down,topdown_tsb,38.99011650753062,23.990116507530622,575.5256900448933,5.851247928666006
6,641,2026-02-02,356,Bags,0.0,25.7,per-SKU,persku_rolling_mean_30,0.0,0.0,0.0,0.0
6,641,2026-02-02,356,Bags,0.0,25.7,per-SKU,persku_rolling_mean_180,37.99999999999999,37.99999999999999,1443.9999999999995,1.4785992217898831
6,641,2026-02-02,356,Bags,0.0,25.7,per-SKU,persku_tsb,0.004060317400690922,0.004060317400690922,1.6486177394353487e-05,0.00015798900391793472
6,641,2026-02-02,356,Bags,0.0,25.7,per-SKU,persku_ewma_a0.1,0.0041620221714802645,0.0041620221714802645,1.7322428555893295e-05,0.00016194638799534104
6,641,2026-02-02,356,Bags,0.0,25.7,top-down,topdown_RM6_180,0.0,0.0,0.0,0.0
6,641,2026-02-02,356,Bags,0.0,25.7,top-down,topdown_rolling_mean_30,0.0,0.0,0.0,0.0
6,641,2026-02-02,356,Bags,0.0,25.7,top-down,topdown_tsb,0.0,0.0,0.0,0.0
6,641,2026-02-02,358,Bags,9.0,131.4,per-SKU,persku_rolling_mean_30,294.00000000000006,285.00000000000006,81225.00000000003,2.168949771689498
6,641,2026-02-02,358,Bags,9.0,131.4,per-SKU,persku_rolling_mean_180,110.83333333333333,101.83333333333333,10370.027777777777,0.7749873160832065
6,641,2026-02-02,358,Bags,9.0,131.4,per-SKU,persku_tsb,240.90811516360264,231.90811516360264,53781.37387873479,1.7649019418843428
6,641,2026-02-02,358,Bags,9.0,131.4,per-SKU,persku_ewma_a0.1,236.06641497405036,227.06641497405036,51559.15680916764,1.7280549084783132
6,641,2026-02-02,358,Bags,9.0,131.4,top-down,topdown_RM6_180,119.44784493751588,110.44784493751588,12198.726451341552,0.8405467651256916
6,641,2026-02-02,358,Bags,9.0,131.4,top-down,topdown_rolling_mean_30,234.46059678653407,225.46059678653407,50832.480703340094,1.7158340699127401
6,641,2026-02-02,358,Bags,9.0,131.4,top-down,topdown_tsb,239.1985934034057,230.1985934034057,52991.3924049065,1.7518918828265273
6,641,2026-02-02,359,Bags,41.0,5.95,per-SKU,persku_rolling_mean_30,92.99999999999997,51.99999999999997,2703.9999999999973,8.739495798319323
